Lazio	30	50.9	38	418	3420	54	35	6	6	89	4	1.42	0.92	2.34	1.26	2.18	55.9	51.4	55.9	1.47	1.47	2.94	1.35	2.82	46	1.21	147	107	0.721	17	8	13	10	26.3	7	5	2	0	38	46	5	2	6	1	44.1	0.27	-0.9	-0.02	231	551	41.9	915	176	44.8	38.4	265	53.2	45.4	355	22	6.2	21	0.55	15	54	6	6	612	189	22	30.9	16.11	4.97	0.08	0.25	0.09	-1.9	-3.4	15879	19761	80.4	301275	105137	269	667	40.3	12070	13807	87.4	3540	5287	67	35	55.9	-20.9	465	1305	415	90	1924	19761	18052	1709	423	40	3332	548	747	226	22	29	10	13624	2329	3808	4828	12717	856	714	282	15879	88	314	362	417	973	25.61	758	75	52	51	35	86	2.26	60	5	6	9	4	2	671	434	308	273	90	238	693	34.3	455	5778	1619	28	1899	2642	1237	615	154	0	461	431	734	10	24008	2250	7089	11424	7168	1103	22343	386	694	55.6	430	18	16380	100487	57987	18599	15879	85.4	385	379	90	100	418	84	113	23	328	1.55	56	46	10	0.26	55.9	43.2	12.6	0.33	1	509	402	99	747	431	434	3	6	1	3570	501	435	53.5	17	8	13	8
Milan	23	54	38	418	3420	52	35	3	4	80	5	1.37	0.92	2.29	1.29	2.21	47.6	44.5	47.6	1.25	1.25	2.5	1.17	2.42	37	0.97	133	102	0.752	19	11	8	12	31.6	5	4	1	0	38	37	4	1	5	1	38.4	0.26	3.4	0.09	219	424	51.7	960	213	28.8	30.7	316	46.8	40.1	400	35	8.8	16	0.42	13.8	52	3	4	580	190	20	32.8	15.26	5	0.08	0.26	0.08	4.4	4.5	17532	20973	83.6	341010	110685	185	541	34.2	13363	14795	90.3	3984	5637	70.7	35	47.6	-12.6	445	1318	383	103	1813	20973	19076	1897	522	70	3225	649	762	230	40	14	4	15199	2297	3477	7140	11943	581	757	289	17532	54	294	344	424	958	25.21	749	60	70	37	38	88	2.32	63	3	6	7	5	4	684	453	359	238	87	252	708	35.6	456	6489	1714	26.4	2201	2873	1415	585	124	2	461	381	842	14	25373	2621	8289	12355	6454	931	23567	425	690	61.6	462	27	18104	101030	55654	20070	17532	87.4	452	421	90	100	418	85	104	19	334	1.79	55	36	19	0.5	47.6	39.6	8	0.21	2	458	484	64	762	381	453	2	5	1	3090	389	404	49.1	19	11	8	5
Napoli	26	59.1	38	418	3420	73	54	3	4	72	5	1.92	1.42	3.34	1.84	3.26	67.5	64.7	67.5	1.78	1.78	3.55	1.7	3.48	36	0.95	135	103	0.763	24	7	7	14	36.8	4	4	0	0	38	36	4	1	4	0	40	0.27	4	0.11	130	384	33.9	774	149	32	33	271	50.2	43.6	316	26	8.2	11	0.29	13.6	73	3	4	702	234	22	33.3	18.47	6.16	0.1	0.3	0.09	5.5	5.3	21121	24768	85.3	395686	119057	255	625	40.8	16333	17975	90.9	4533	6168	73.5	54	67.5	-13.5	554	1761	442	91	2077	24768	22988	1780	465	84	3376	755	779	255	35	26	7	17957	3044	3767	7546	15360	654	720	252	21121	72	321	351	479	1145	30.13	951	54	58	52	29	123	3.24	90	5	10	13	4	1	657	446	280	266	111	253	690	36.7	437	6255	1634	26.1	1639	2807	1809	522	114	3	408	359	554	4	28652	2114	7296	14815	8430	1068	26920	418	707	59.1	457	25	21516	113047	65287	23865	21121	88.5	380	351	90	100	418	84	113	22	261	2.08	74	36	38	1	67.5	34.7	32.8	0.86	3	415	423	89	779	359	446	0	4	0	3278	334	365	47.8	24	7	7	2
Parma	31	37.7	38	418	3420	40	22	4	5	82	3	1.05	0.58	1.63	0.95	1.53	37.8	34	37.8	0.99	0.99	1.99	0.89	1.89	62	1.63	200	151	0.73	10	11	17	10	26.3	8	8	0	0	38	62	8	1	9	4	58.8	0.26	1.8	0.05	351	800	43.9	774	135	54.4	44.5	466	81.3	55.7	582	39	6.7	10	0.26	11.1	40	4	5	353	107	18	30.3	9.29	2.82	0.1	0.34	0.1	2.2	2	9996	13626	73.4	211889	84907	137	494	27.7	6987	8369	83.5	2872	4763	60.3	22	37.8	-15.8	235	775	178	44	1227	13626	11751	1875	450	26	2389	426	520	144	23	18	4	7828	2098	3700	4867	6753	707	716	216	9996	83	327	268	415	504	13.26	329	55	54	32	33	58	1.53	26	5	11	7	8	1	581	366	334	196	51	195	626	31.2	431	6728	1538	22.9	2930	2687	1111	686	189	4	497	411	1132	9	18145	2944	7395	8039	3864	585	16290	364	656	55.5	396	26	10805	67533	36587	12572	9996	79.5	411	402	90	100	418	85	113	18	306	1.08	41	61	-20	-0.53	37.8	63.7	-25.9	-0.68	2	505	440	94	520	411	366	5	8	4	2944	457	511	47.2	10	11	17	14
Roma	26	51.4	38	418	3420	66	41	6	6	88	2	1.74	1.08	2.82	1.58	2.66	63.5	59	63.5	1.67	1.67	3.34	1.55	3.22	49	1.29	160	115	0.719	18	12	8	10	26.3	7	4	1	2	38	49	4	0	9	1	49.5	0.29	2.5	0.07	247	548	45.1	870	195	40.8	37.1	300	64.3	50.8	368	18	4.9	16	0.42	12.8	66	6	6	624	212	11	34	16.42	5.58	0.1	0.28	0.1	2.5	1	15367	19067	80.6	304684	112087	173	540	32	11405	12981	87.9	3789	5546	68.3	41	63.5	-22.5	467	1251	384	119	1983	19067	17191	1876	493	49	3239	574	860	224	23	35	3	12635	2764	3668	5319	11467	801	775	283	15367	42	347	318	432	964	25.37	692	103	69	57	43	102	2.68	71	5	11	5	10	0	543	351	239	221	83	220	646	34.1	426	5885	1482	25.2	1857	2701	1327	571	168	0	403	416	839	10	23350	2391	7026	11302	6521	1087	21527	470	786	59.8	499	21	15866	91772	49635	18068	15367	85.1	441	378	90	100	418	84	111	22	287	1.74	66	48	18	0.47	63.5	53.4	10.1	0.27	2	466	397	51	860	416	351	5	7	1	3382	591	417	58.6	18	12	8	6
Sampdoria	24	55.1	38	418	3420	60	41	10	12	89	3	1.58	1.08	2.66	1.32	2.39	49	40	49	1.29	1.29	2.58	1.05	2.34	52	1.37	144	100	0.688	15	8	15	13	34.2	8	7	1	0	38	52	7	2	6	1	49.8	0.3	-0.2	0	157	458	34.3	912	194	32.7	32.1	310	51.6	42.1	402	34	8.5	25	0.66	14.9	60	10	12	479	168	18	35.1	12.61	4.42	0.1	0.3	0.09	11	10	17188	21150	81.3	311279	105050	278	721	38.6	13637	15414	88.5	3273	5015	65.3	41	49	-8	329	1266	359	91	1828	21150	19273	1877	616	43	3162	556	640	167	31	13	5	15031	2708	3411	6606	12434	806	695	316	17188	66	321	422	515	703	18.5	551	47	32	32	41	99	2.61	75	3	7	6	8	0	668	411	310	258	100	245	648	37.8	403	6143	1572	25.6	1706	2757	1680	620	128	0	492	370	770	11	25381	2672	7652	12710	6590	834	23577	380	614	61.9	400	24	17606	88035	49190	20108	17188	85.5	404	467	90	100	418	84	112	21	314	1.39	60	51	9	0.24	49	52.5	-3.6	-0.09	3	497	514	74	640	370	411	7	7	1	3578	379	401	48.6	15	8	15	9
Sassuolo	29	53.8	38	418	3420	50	33	5	5	87	8	1.32	0.87	2.18	1.18	2.05	45.9	42.2	45.9	1.21	1.21	2.42	1.11	2.32	61	1.61	156	102	0.635	9	16	13	12	31.6	8	4	3	1	37.9	61	4	0	13	2	54.2	0.32	-3.8	-0.1	244	569	42.9	934	170	43.4	36.8	311	52.7	41.6	382	24	6.3	18	0.47	13.8	50	5	5	507	150	20	29.6	13.34	3.95	0.09	0.3	0.08	4.1	2.8	16500	20036	82.4	311173	101495	228	616	37	12700	14224	89.3	3572	5196	68.7	33	45.9	-12.9	357	1171	278	67	1585	20036	18102	1934	617	34	2812	493	669	186	19	31	11	14320	2375	3341	7050	11159	556	723	255	16500	65	333	318	480	768	20.21	592	51	45	40	37	87	2.29	54	6	5	12	7	3	577	378	310	198	69	184	527	34.9	343	5512	1437	26.1	1939	2312	1261	522	121	6	401	390	808	12	24278	2463	7982	11994	5911	778	22405	460	755	60.9	494	32	17150	97762	55300	18999	16500	86.8	470	411	90	100	418	84	113	20	333	1.13	53	60	-7	-0.18	45.9	57.4	-11.5	-0.3	3	535	534	76	669	390	378	4	7	2	3196	378	422	47.3	9	16	13	11
SPAL	28	50.5	38	418	3420	44	30	7	8	112	3	1.16	0.79	1.95	0.97	1.76	41.3	35.3	41.3	1.09	1.09	2.17	0.93	2.01	56	1.47	174	122	0.707	11	9	18	10	26.3	5	5	0	0	38	56	5	0	11	0	51.1	0.28	-4.9	-0.13	255	637	40	1022	178	43.4	38.7	330	58.5	46.7	325	19	5.8	15	0.4	13.5	44	7	8	457	128	14	28	12.03	3.37	0.08	0.29	0.08	2.7	1.7	14319	17861	80.2	268758	96181	171	548	31.2	11129	12545	88.7	3019	4768	63.3	30	41.3	-11.3	334	926	255	119	1395	17861	15894	1967	643	16	2999	436	869	194	24	21	5	11966	2322	3573	5051	10766	732	705	258	14319	32	347	266	456	695	18.29	517	74	31	27	46	74	1.95	47	11	2	5	9	0	613	389	335	212	66	244	619	39.4	375	5607	1381	24.6	2135	2418	1054	607	157	2	450	396	859	10	22155	2657	7880	10440	5490	723	20254	351	570	61.6	375	15	14766	94096	53344	16544	14319	86.6	471	427	90	100	418	85	113	18	332	1.11	44	56	-12	-0.32	41.3	49.1	-7.8	-0.2	1	512	561	41	869	396	389	7	5	0	3019	469	461	50.4	11	9	18	13
Torino	25	51.1	38	418	3420	50	31	5	6	88	4	1.32	0.82	2.13	1.18	2	48.2	43.7	48.2	1.27	1.27	2.54	1.15	2.42	38	1	144	110	0.757	16	15	7	15	39.5	5	3	2	0	38	38	3	0	5	0	45.7	0.3	8.7	0.23	337	749	45	887	130	54.9	42.7	319	82.1	54.4	345	30	8.7	24	0.63	15	50	5	6	519	173	23	33.3	13.66	4.55	0.09	0.26	0.09	1.8	1.3	12929	17023	76	264002	94180	268	665	40.3	9241	10923	84.6	3420	5435	62.9	31	48.2	-17.2	374	942	328	123	1569	17023	15055	1968	607	20	2588	625	753	174	17	17	1	10149	2364	4510	4104	10306	991	791	231	12929	66	406	234	458	791	20.82	564	77	54	46	48	70	1.84	45	7	5	5	6	2	683	469	308	283	92	206	589	35	383	5915	1733	29.3	1914	2744	1257	689	130	2	559	446	850	6	21765	2205	6804	10381	6018	906	19863	437	723	60.4	456	20	13838	87044	47994	15611	12929	82.8	472	496	90	100	418	85	112	19	273	1.66	52	37	15	0.39	48.2	47.4	0.8	0.02	1	623	577	77	753	446	469	4	5	0	3719	686	620	52.5	16	15	7	7
Udinese	32	42.5	38	418	3420	38	30	3	8	90	4	1	0.79	1.79	0.92	1.71	40.8	34.5	40.8	1.07	1.07	2.15	0.91	1.98	54	1.42	169	125	0.734	11	10	17	9	23.7	9	9	0	0	38	54	9	0	7	1	55.2	0.3	3.2	0.08	322	751	42.9	729	131	57.9	42.8	405	81.2	55.3	443	31	7	17	0.45	12.6	38	3	8	461	118	12	25.6	12.13	3.11	0.08	0.3	0.08	-2.8	0.5	11202	14780	75.8	227608	83549	168	515	32.6	8181	9625	85	2853	4640	61.5	30	40.8	-10.8	337	770	237	76	1315	14780	12913	1867	496	24	2428	519	588	162	14	34	3	9080	2131	3569	3748	9005	664	714	226	11202	49	316	242	409	708	18.63	523	58	57	31	38	68	1.79	44	7	3	6	7	1	691	427	378	243	70	267	681	39.2	414	6205	1460	23.5	2345	2828	1032	675	165	3	510	391	1000	7	19338	2388	6863	9244	4491	683	17535	393	629	62.5	415	9	12100	76175	42737	13648	11248	82.4	444	435	90	100	418	85	104	18	297	1.13	39	53	-14	-0.37	40.8	57.4	-16.6	-0.44	2	515	478	69	588	391	427	7	9	1	3012	529	529	50	11	10	17	12
																																																																																																																																																																																																																								
