Leicester City,25,51.1,38,418,3420,48,34,5,7,60,5,1.26,0.89,2.16,1.13,2.03,49.4,44.3,49.4,1.3,1.3,2.6,1.16,2.46,48,1.26,139,96,0.691,15,7,16,10,26.3,5,5,0,0,38,48,5,0,7,0,44.8,0.29,-3.2,-0.08,329,692,47.5,903,108,51.3,41.9,305,75.1,57.4,338,34,10.1,16,0.42,14.2,48,5,7,508,174,18,34.3,13.37,4.58,0.08,0.25,0.09,-1.4,-1.3,14734,19028,77.4,291099,99436,191,611,31.3,10955,12891,85,3588,5526,64.9,34,49.4,-15.4,363,1173,275,69,1662,19028,17142,1886,445,46,3284,651,786,206,12,22,11,12183,2553,4292,4108,12347,1082,844,183,14734,65,436,383,523,757,19.92,544,75,52,43,42,82,2.16,56,2,8,6,9,1,714,445,384,255,75,160,540,29.6,380,6784,1888,27.8,2475,2986,1323,644,108,0,536,428,931,7,23571,2375,7494,11300,6329,878,21754,381,596,63.9,417,26,15756,91191,50143,17706,14734,83.2,481,448,90,100,418,85,111,18,155,1.37,51,48,3,0.08,49.4,42.1,7.3,0.19,3,359,381,72,786,428,445,6,5,0,3733,598,472,55.9,15,7,16,9,3
Liverpool,23,61.7,38,418,3420,86,55,7,7,39,2,2.26,1.45,3.71,2.08,3.53,72.9,67.6,72.9,1.92,1.92,3.84,1.78,3.7,22,0.58,96,74,0.771,30,7,1,21,55.3,1,0,0,1,38,22,0,0,5,0,26,0.27,4,0.11,196,394,49.7,1054,197,27,32.4,208,52.4,46.3,278,22,7.9,37,0.97,16.6,86,7,7,568,210,20,37,14.95,5.53,0.14,0.38,0.12,13.1,11.4,21090,25254,83.5,417026,130704,196,596,32.9,15715,17597,89.3,5179,7061,73.3,55,72.9,-17.9,417,1731,528,88,2279,25254,23407,1847,441,88,3738,767,721,247,26,20,5,18169,2611,4474,6294,16465,972,892,284,21090,72,387,356,551,893,23.5,667,69,70,46,38,143,3.76,99,9,11,10,11,3,603,388,262,246,95,174,564,30.9,390,6195,1812,29.2,1756,2743,1696,509,92,2,417,323,699,14,29488,2056,7736,15345,8207,1297,27686,395,640,61.7,437,33,21611,105121,57522,24214,21090,87.1,544,480,90,100,418,86,109,15,157,2.55,89,22,67,1.76,72.9,29.8,43.1,1.13,2,321,349,82,721,323,388,7,1,0,3898,462,431,51.7,30,7,1,2,1
Manchester City,21,67.8,38,418,3420,91,71,3,4,44,1,2.39,1.87,4.26,2.32,4.18,81.6,78.5,81.6,2.15,2.15,4.29,2.07,4.21,23,0.61,76,57,0.75,32,2,4,20,52.6,4,4,0,0,38,23,4,1,5,0,25.2,0.3,2.2,0.06,137,277,49.5,901,172,21.5,29.7,170,48.8,49.4,177,17,9.6,27,0.71,17.1,91,3,4,680,247,20,36.3,17.89,6.5,0.13,0.36,0.12,9.4,9.5,24603,28124,87.5,460695,127587,240,614,39.1,19165,20858,91.9,5198,6652,78.1,71,81.6,-10.6,507,2020,593,63,2310,28124,26548,1576,326,119,4224,666,789,294,30,30,12,22234,2711,3179,11583,14472,816,725,256,24603,84,334,366,490,1078,28.37,833,68,76,57,41,161,4.24,128,6,10,5,9,3,513,352,215,222,76,167,465,35.9,298,5487,1589,29,1362,2474,1651,440,78,2,362,361,653,6,32061,2019,6900,16636,10728,1670,30517,423,710,59.6,465,30,24823,137034,79550,27101,24603,90.8,430,456,90,100,418,86,108,17,158,2.58,95,23,72,1.89,81.6,25.2,56.4,1.48,0,333,302,102,789,361,352,4,4,0,3515,402,363,52.5,32,2,4,1,1
Manchester Utd,28,54.5,38,418,3420,65,40,9,12,75,4,1.71,1.05,2.76,1.47,2.53,59.6,50.4,59.6,1.57,1.57,3.14,1.33,2.9,54,1.42,169,124,0.716,19,9,10,7,18.4,6,6,0,0,38,54,6,2,7,3,53.1,0.29,2.1,0.05,311,667,46.6,756,143,53,43.8,331,80.4,60.5,310,19,6.1,13,0.34,12.6,65,9,12,518,212,28,40.9,13.63,5.58,0.11,0.26,0.1,5.4,5.6,16788,20703,81.1,318767,112450,250,648,38.6,12876,14605,88.2,3662,5450,67.2,40,59.6,-19.6,380,1327,361,74,1860,20703,18832,1871,417,48,3537,625,632,198,9,27,9,14205,2500,3998,6017,12339,859,833,227,16788,79,321,328,480,839,22.08,642,54,53,40,50,110,2.89,75,4,11,10,10,0,581,359,299,215,67,179,528,33.9,349,6216,1619,26,2204,2739,1273,603,138,0,465,354,861,6,25046,2320,7285,12543,6675,1012,23215,362,585,61.9,390,17,17295,89832,48401,19538,16788,85.9,454,457,90,100,418,85,112,20,154,1.74,65,54,11,0.29,59.6,48.3,11.3,0.3,2,436,400,90,632,354,359,10,6,3,3482,537,387,58.1,19,9,10,6,2
Newcastle Utd,24,40.4,38,418,3420,41,33,1,3,57,2,1.08,0.87,1.95,1.05,1.92,38.8,36.5,38.8,1.02,1.02,2.04,0.96,1.98,48,1.26,135,94,0.689,12,9,17,11,28.9,6,6,0,0,38,48,6,2,10,1,48.5,0.33,1.5,0.04,272,722,37.7,836,144,54.2,43.5,316,85.1,62.8,408,35,8.6,23,0.61,13.3,41,1,3,433,136,17,31.4,11.39,3.58,0.09,0.29,0.09,2.2,3.5,10842,15148,71.6,226560,88748,151,568,26.6,7742,9407,82.3,2949,5173,57,33,38.8,-5.8,293,892,267,89,1353,15148,13371,1777,382,25,2899,551,716,180,19,27,1,8424,2135,4589,4111,8525,1038,813,230,10842,52,374,262,484,615,16.18,454,61,39,28,32,59,1.55,43,5,0,8,2,1,716,422,375,271,70,229,667,34.3,438,7340,1774,24.2,2886,3310,1144,745,152,5,593,508,1100,9,19947,2472,7414,8754,4909,723,18203,296,506,58.5,324,21,11686,63711,33652,13864,10842,78.2,474,428,90,100,418,86,99,17,167,1.18,42,48,-6,-0.16,38.8,53.1,-14.3,-0.38,0,425,336,59,716,508,422,2,6,1,3788,535,716,42.8,12,9,17,13,3
Southampton,30,43.9,38,418,3420,44,27,4,5,73,3,1.16,0.71,1.87,1.05,1.76,45.2,41.5,45.2,1.19,1.19,2.38,1.09,2.28,65,1.71,170,110,0.629,9,12,17,7,18.4,3,2,1,0,38,65,2,0,8,3,56.7,0.32,-5.3,-0.14,204,709,28.8,691,96,67.6,50.8,276,87.7,65.6,355,30,8.5,19,0.5,14.1,44,4,5,483,152,19,31.5,12.71,4,0.08,0.26,0.09,-1.2,-1.5,11568,15998,72.3,224381,82853,173,551,31.4,8742,10557,82.8,2653,4890,54.3,27,45.2,-18.2,330,1091,267,80,1473,15998,14242,1756,399,37,3198,471,668,191,37,21,8,9577,2075,4346,3458,10006,1108,786,180,11568,51,451,300,471,704,18.53,496,66,45,50,46,65,1.71,49,0,3,5,7,1,725,451,371,269,85,235,679,34.6,444,7432,1940,26.1,2704,3166,1562,697,164,4,533,533,1026,14,20628,2202,6335,9613,5833,815,18891,329,554,59.4,363,19,12398,71573,37806,14584,11568,79.3,453,381,90,100,418,85,107,20,159,1.03,45,65,-20,-0.53,45.2,54.8,-9.6,-0.25,2,428,341,62,668,533,451,4,3,3,3829,551,665,45.3,9,12,17,16,3
Tottenham,28,58.9,38,418,3420,66,47,4,4,57,3,1.74,1.24,2.97,1.63,2.87,54.4,51.4,54.4,1.43,1.43,2.86,1.35,2.78,39,1.03,148,114,0.757,23,2,13,13,34.2,5,3,2,0,38,39,3,1,7,3,49.3,0.31,13.3,0.35,246,541,45.5,1067,182,35.8,35.4,266,59.8,48.1,331,17,5.1,19,0.5,14.8,66,4,4,533,186,23,34.9,14.03,4.89,0.12,0.33,0.1,11.6,10.6,18683,22702,82.3,367941,115352,216,640,33.8,13903,15664,88.8,4564,6398,71.3,47,54.4,-7.4,385,1436,383,98,1803,22702,20899,1803,442,40,3843,605,639,194,18,21,2,16157,2498,4047,6318,14035,923,824,249,18683,66,332,318,546,826,21.74,603,72,61,47,43,103,2.71,68,8,8,11,8,0,640,401,336,212,92,191,534,35.8,343,5919,1677,28.3,1979,2572,1368,580,124,4,456,332,780,8,27062,2616,8365,13239,7117,1016,25308,395,671,58.9,435,31,19056,100034,53420,21487,18683,87,486,453,90,100,418,86,106,15,160,1.87,67,39,28,0.74,54.4,45.7,8.7,0.23,1,378,366,74,639,332,401,3,5,3,3705,453,462,49.5,23,2,13,4,1
Watford,25,47.1,38,418,3420,51,39,1,1,79,4,1.34,1.03,2.37,1.32,2.34,47.7,47,47.7,1.26,1.26,2.51,1.24,2.49,59,1.55,173,118,0.682,14,8,16,7,18.4,5,4,1,0,38,59,4,2,7,3,57.5,0.32,1.5,0.04,360,973,37,942,99,73.8,52.5,300,92.7,68.8,374,35,9.4,42,1.11,15.9,51,1,1,434,150,22,34.6,11.42,3.95,0.12,0.33,0.11,3.3,3,12718,17004,74.8,249287,96628,227,621,36.6,9498,11267,84.3,2993,5116,58.5,39,47.7,-8.7,301,1010,320,68,1501,17004,15200,1804,481,35,3073,497,573,177,17,15,2,10275,2505,4224,4588,9913,1046,749,195,12718,78,335,355,475,635,16.71,466,53,44,30,41,81,2.13,53,8,12,4,3,1,676,426,370,235,71,211,626,33.7,415,6896,1875,27.2,2581,2976,1339,591,123,3,468,416,915,11,21445,2346,6799,10012,5786,964,19671,313,550,56.9,341,18,13433,72935,38317,15660,12718,81.2,487,486,90,100,418,85,103,18,163,1.32,52,59,-7,-0.18,47.7,55,-7.2,-0.19,1,437,385,90,573,416,426,1,4,3,3820,567,624,47.6,14,8,16,11,3
West Ham,26,48.7,38,418,3420,51,33,5,5,59,1,1.34,0.87,2.21,1.21,2.08,48.4,44.7,48.4,1.27,1.27,2.55,1.18,2.45,55,1.45,191,139,0.733,15,7,16,7,18.4,5,4,1,0,38,55,4,0,10,1,66.2,0.34,12.2,0.32,316,848,37.3,901,142,62.9,49.4,303,92.7,68.7,376,36,9.6,16,0.42,13.6,51,5,5,437,149,17,34.1,11.5,3.92,0.11,0.31,0.11,2.6,1.3,13888,17968,77.3,264951,95522,324,720,45,10451,12214,85.6,3113,5034,61.8,33,48.4,-15.4,314,1041,291,60,1467,17968,16104,1864,480,44,2789,550,631,188,24,20,2,11654,2361,3953,5274,10468,820,801,223,13888,68,376,314,495,666,17.53,478,75,31,45,36,81,2.13,54,6,4,9,7,1,700,443,379,257,64,234,699,33.5,465,6747,1699,25.2,2680,2917,1150,640,145,2,495,458,884,9,22419,2381,7042,10842,6041,887,20611,389,614,63.4,411,29,14672,88873,46415,16707,13888,83.1,446,483,90,100,418,84,113,23,152,1.37,52,55,-3,-0.08,48.4,61.1,-12.7,-0.33,0,338,393,73,631,458,443,5,5,1,3433,444,429,50.9,15,7,16,10,3
Wolves,21,46.9,38,418,3420,46,35,4,4,73,1,1.21,0.92,2.13,1.11,2.03,49.4,46.4,49.4,1.3,1.3,2.6,1.22,2.52,46,1.21,141,101,0.695,16,9,13,9,23.7,4,3,0,1,38,46,3,1,7,3,41.7,0.29,-1.3,-0.03,249,585,42.6,574,110,60.6,43.6,282,84,57.5,315,21,6.7,13,0.34,12.8,46,4,4,470,144,12,30.6,12.37,3.79,0.09,0.29,0.1,-3.4,-4.4,14013,18035,77.7,289770,96141,163,524,31.1,10011,11707,85.5,3839,5804,66.1,35,49.4,-14.4,330,1119,275,77,1568,18035,16304,1731,347,32,3493,725,627,196,14,25,3,10899,2778,4358,3531,11985,1083,823,189,14013,65,411,311,437,688,18.11,516,60,40,38,33,82,2.16,58,6,3,6,8,1,694,407,380,258,56,209,642,32.6,433,6221,1631,26.2,2345,2944,932,660,151,2,509,505,945,8,22619,2177,7229,11103,5655,822,20911,338,547,61.8,367,12,14762,84510,47743,16952,14013,82.7,459,496,90,100,418,85,110,17,156,1.5,47,46,1,0.03,49.4,38.8,10.6,0.28,0,412,333,74,627,505,407,3,4,4,3633,595,560,51.5,16,9,13,7,2
