Montpellier,27,47.6,28,308,2520,33,19,2,5,57,5,1.18,0.68,1.86,1.11,1.79,32.7,28.9,32.7,1.17,1.17,2.34,1.03,2.2,3,34,1.22,126,97,0.754,11,7,10,8,28.6,5,3,1,1,28,34,3,1,4,2,33,0.23,1,0.03,238,458,52,747,170,42,37.3,230,62.6,48.4,243,22,9.1,28,1,16,33,2,5,350,113,21,32.3,12.5,4.04,0.09,0.27,0.08,0.3,2.1,9682,12594,76.9,207967,79312,150,474,31.6,6669,7817,85.3,2863,4303,66.5,19,32.7,-13.7,239,820,178,63,1282,12594,11160,1434,418,20,2156,513,612,129,66,44,11,7048,2273,3273,2874,7931,530,594,291,9682,35,285,223,360,511,18.25,351,60,25,30,43,53,1.89,36,3,2,5,5,2,473,294,236,187,50,205,589,34.8,384,4425,1247,28.2,1446,2001,978,383,93,2,290,309,722,2,15863,1717,5430,7648,3798,502,14477,225,467,48.2,246,14,9876,57291,31608,11740,9682,82.5,371,262,90,100,308,86,74,16,121,1.43,35,34,1,0.04,32.7,35.1,-2.3,-0.08,2,421,386,42,612,309,294,4,5,2,2594,547,526,51,11,7,10,3
Nantes,29,48.1,28,308,2520,23,16,2,2,52,2,0.82,0.57,1.39,0.75,1.32,28.4,27.1,28.4,1.01,1.01,2.03,0.97,1.98,2,31,1.11,97,69,0.711,11,4,13,10,35.7,6,3,2,1,28,31,3,0,4,0,30,0.27,-1,-0.04,168,495,33.9,706,133,48.6,41,198,76.8,55,231,15,6.5,23,0.82,15.8,23,2,2,335,114,9,34,11.96,4.07,0.06,0.18,0.08,-5.4,-6.1,10599,13416,79,200551,69350,171,471,36.3,8182,9373,87.3,2246,3572,62.9,16,28.4,-12.4,252,756,155,48,1086,13416,11976,1440,386,21,2329,342,456,150,61,57,12,8787,1856,2773,4560,7101,591,647,204,10599,40,256,251,312,510,18.21,359,53,42,20,31,40,1.43,24,2,5,2,2,5,605,371,293,257,55,254,611,41.6,357,4814,1343,27.9,1459,2298,1057,364,81,1,283,280,784,3,16979,1575,5434,8461,4094,551,15590,336,592,56.8,371,10,10638,61364,34307,12608,10599,84.1,377,380,90,100,308,86,71,17,124,1.32,28,31,-3,-0.11,28.4,34.3,-5.9,-0.21,1,375,340,44,456,280,371,0,6,0,2614,454,500,47.6,11,4,13,3
Nice,31,55,28,308,2520,40,29,5,5,58,7,1.43,1.04,2.46,1.25,2.29,36,32.3,36,1.29,1.29,2.57,1.15,2.44,2,38,1.36,135,104,0.756,11,8,9,4,14.3,7,5,1,1,28,38,5,0,7,2,44.2,0.3,8.2,0.29,90,226,39.8,620,148,23.2,28,226,36.3,35,282,18,6.4,9,0.32,13.6,40,5,5,331,127,25,38.4,11.82,4.54,0.11,0.28,0.1,4,2.7,13378,15539,86.1,255265,77762,184,437,42.1,10333,11233,92,2861,3869,73.9,29,36,-7,227,868,171,42,1130,15539,14198,1341,396,29,2110,409,397,131,45,51,11,11824,1867,1848,5288,9104,274,522,195,13378,20,257,241,279,522,18.64,360,46,46,30,39,62,2.21,42,5,2,6,6,1,511,302,282,171,58,197,552,35.7,355,4486,1188,26.5,1492,1936,1058,417,95,0,322,339,545,7,18877,2057,7149,9342,3799,526,17568,354,615,57.6,390,18,13389,78217,45961,14938,13378,89.6,401,366,90,100,308,84,82,18,114,1.46,41,38,3,0.11,36,43.3,-7.4,-0.26,4,295,364,22,397,339,302,4,7,2,2094,265,269,49.6,11,8,9,3
N”mes,28,44.6,28,308,2520,29,20,2,2,44,6,1.04,0.71,1.75,0.96,1.68,30.5,29,30.5,1.09,1.09,2.18,1.03,2.12,2,44,1.57,120,81,0.667,7,6,15,7,25,4,4,0,0,28,44,4,1,5,1,42.6,0.35,-0.4,-0.01,161,479,33.6,586,82,52.4,42.8,215,80,56.8,203,16,7.9,17,0.61,15,29,2,2,351,110,12,31.3,12.54,3.93,0.08,0.25,0.08,-1.5,-2,8173,11141,73.4,167858,63298,145,480,30.2,5830,7025,83,2198,3636,60.5,20,30.5,-10.5,231,662,165,55,1119,11141,9522,1619,458,22,1768,404,536,143,47,71,15,6032,2027,3082,3816,5466,576,730,151,8173,34,240,171,349,490,17.5,344,55,37,25,29,43,1.54,29,4,3,4,3,0,563,334,265,230,68,226,664,34,438,4408,1320,29.9,1430,2059,919,414,82,1,332,320,721,3,14588,1467,5048,6566,3871,534,13020,275,522,52.7,299,16,8483,52090,29928,10255,8173,79.7,356,297,90,100,308,85,80,15,116,0.96,29,44,-15,-0.54,30.5,44.1,-13.6,-0.49,3,359,401,39,536,320,334,2,4,1,2536,550,571,49.1,7,6,15,3
Paris S-G,31,65.6,27,297,2430,71,51,6,8,51,1,2.63,1.89,4.52,2.41,4.3,72.2,66.1,72.2,2.67,2.67,5.35,2.45,5.12,4,24,0.89,82,57,0.707,22,2,3,14,51.9,0,0,0,0,27,24,0,0,1,1,21.2,0.26,-1.8,-0.06,71,146,48.6,501,94,21.4,29.2,168,23.2,29.2,150,9,6,15,0.56,15.7,71,6,8,440,185,21,42,16.3,6.85,0.15,0.35,0.16,-1.2,-1.1,16845,18987,88.7,301712,91325,300,601,49.9,13241,14263,92.8,3304,4123,80.1,51,72.2,-21.2,320,1267,395,65,1573,18987,17764,1223,316,73,2781,358,497,181,83,42,10,14842,2358,1787,6531,11306,316,508,182,16845,49,186,275,319,723,26.78,555,41,61,30,32,126,4.67,90,6,11,9,6,4,530,316,212,224,94,194,557,34.8,363,4054,1252,30.9,1064,1826,1164,366,74,1,292,241,363,9,22010,1479,5523,12089,5925,948,20847,438,720,60.8,470,28,16214,88046,50240,18398,16845,91.6,321,333,90,100,297,84,79,23,110,2.52,75,24,51,1.89,72.2,23.1,49.1,1.82,1,333,291,57,497,241,316,5,0,1,2254,251,231,52.1,22,2,3,1
Reims,26,48.8,28,308,2520,25,16,5,5,57,5,0.89,0.57,1.46,0.71,1.29,29.2,25.5,29.2,1.04,1.04,2.08,0.91,1.95,2,21,0.75,87,66,0.782,10,11,7,12,42.9,6,2,3,1,28,21,2,1,3,0,28.6,0.28,7.6,0.27,145,399,36.3,815,123,35.2,36.1,210,53.3,44.7,262,26,9.9,16,0.57,13.9,25,5,5,322,88,11,27.3,11.5,3.14,0.06,0.23,0.08,-4.2,-5.5,10361,13063,79.3,212720,67067,166,479,34.7,7335,8413,87.2,2860,4171,68.6,16,29.2,-13.2,236,653,202,55,1119,13063,11595,1468,416,30,2315,468,534,142,30,76,15,8337,2132,2594,4867,6645,433,651,198,10361,40,266,256,318,491,17.54,365,51,29,15,30,42,1.5,24,6,3,1,7,1,551,345,288,205,58,184,481,38.3,297,4141,1231,29.7,1395,1880,866,385,82,0,303,325,744,7,16512,1805,6353,7664,3683,558,15104,378,617,61.3,406,15,10715,70188,39845,12252,10361,84.6,371,300,90,100,308,85,81,18,115,1.46,26,21,5,0.18,29.2,27,2.2,0.08,5,383,385,45,534,325,345,4,6,0,2413,429,479,47.2,10,11,7,3
Rennes,26,49.8,28,308,2520,37,26,3,5,51,1,1.32,0.93,2.25,1.21,2.14,37.2,33.3,37.2,1.33,1.33,2.66,1.19,2.52,2,24,0.86,92,72,0.772,15,5,8,10,35.7,5,3,2,0,28,24,3,1,4,1,29.8,0.28,6.8,0.24,242,472,51.3,723,119,46.5,39.2,199,68.3,48.3,260,25,9.6,18,0.64,14.1,37,3,5,337,110,25,32.6,12.04,3.93,0.1,0.31,0.1,-0.2,0.7,10454,13053,80.1,218201,73434,144,447,32.2,7465,8501,87.8,2845,4105,69.3,26,37.2,-11.2,238,684,177,61,1097,13053,11646,1407,403,22,2284,433,471,124,53,44,15,8216,2010,2827,4346,7031,512,628,194,10454,36,218,215,324,527,18.82,374,37,50,23,41,63,2.25,43,3,5,6,4,2,548,338,267,227,54,180,564,31.9,384,4472,1279,28.6,1419,2144,909,437,115,1,322,286,792,10,16554,1817,5765,8423,3444,508,15178,284,489,58.1,305,19,10571,62427,35021,12286,10454,85.1,366,354,90,100,308,85,83,17,111,1.79,38,24,14,0.5,37.2,30,7.2,0.26,0,387,403,39,471,286,338,5,5,1,2407,479,424,53,15,5,8,1
Saint-Ètienne,31,48,28,308,2520,28,20,5,5,61,3,1,0.71,1.71,0.82,1.54,29.9,26.3,29.9,1.07,1.07,2.14,0.94,2.01,3,45,1.61,116,75,0.655,8,6,14,5,17.9,6,5,0,1,28,45,5,0,2,0,37.5,0.29,-7.5,-0.27,151,424,35.6,602,105,49,40,210,61.4,46.3,197,9,4.6,12,0.43,13.5,28,5,5,303,97,15,32,10.82,3.46,0.08,0.24,0.09,-1.9,-3.3,10086,13003,77.6,203121,67399,196,502,39,7369,8553,86.2,2521,3948,63.9,20,29.9,-9.9,213,684,137,45,1084,13003,11534,1469,371,17,2301,455,562,140,72,38,20,7961,2231,2811,3682,7594,537,675,148,10086,36,299,240,322,455,16.25,312,52,41,18,31,51,1.82,30,8,2,5,5,1,585,378,251,260,74,198,532,37.2,334,4712,1434,30.4,1276,2400,1036,407,78,4,329,383,678,8,16405,1629,5722,8190,3557,466,14965,329,534,61.6,359,14,10274,63553,34782,12089,10086,83.4,357,379,90,100,308,84,82,23,114,1.07,29,45,-16,-0.57,29.9,35.9,-6,-0.21,2,371,323,43,562,383,378,3,6,0,2570,541,494,52.3,8,6,14,3
Strasbourg,25,49.7,27,297,2430,32,21,3,4,47,1,1.19,0.78,1.96,1.07,1.85,35.2,32.2,35.2,1.3,1.3,2.61,1.19,2.5,1,32,1.19,95,67,0.726,11,5,11,8,29.6,7,6,1,0,27,32,6,0,3,0,30.8,0.27,-1.2,-0.04,216,484,44.6,646,127,53.9,43.9,203,67,53.9,229,21,9.2,10,0.37,12.7,32,3,4,319,103,12,32.3,11.81,3.81,0.09,0.28,0.1,-3.2,-3.2,10203,12757,80,221232,74489,141,408,34.6,6980,7957,87.7,3082,4392,70.2,21,35.2,-14.2,241,759,209,82,1160,12757,11432,1325,342,16,2372,566,574,128,44,57,7,7957,1994,2806,3514,7663,439,595,194,10203,28,239,190,304,495,18.33,378,44,30,17,26,51,1.89,38,4,3,1,5,0,524,337,263,208,53,180,460,39.1,280,4358,1302,29.9,1514,1979,865,348,63,2,285,301,633,8,15861,1563,5327,7924,3765,530,14578,288,466,61.8,316,14,10231,63651,35232,11990,10203,85.1,395,301,90,100,297,86,80,15,109,1.41,32,32,0,0,35.2,31,4.2,0.16,1,366,311,33,574,301,337,4,7,0,2290,501,387,56.4,11,5,11,3
Toulouse,30,44,28,308,2520,21,14,4,6,49,5,0.75,0.5,1.25,0.61,1.11,31.1,26.6,31.1,1.11,1.11,2.22,0.95,2.06,3,58,2.07,139,86,0.604,3,4,21,3,10.7,5,3,2,0,28,58,3,1,4,2,47.4,0.31,-8.6,-0.31,243,650,37.4,743,97,58.8,44.4,285,74.7,53.4,307,24,7.8,27,0.96,16.3,21,4,6,310,89,12,28.7,11.07,3.18,0.05,0.19,0.09,-10.1,-9.6,9428,12232,77.1,178581,66749,222,509,43.6,7159,8268,86.6,2047,3455,59.2,14,31.1,-17.1,223,618,163,56,1051,12232,10815,1417,342,14,2207,278,532,123,38,63,15,7645,1947,2640,2695,8046,439,581,165,9428,27,237,229,290,467,16.68,343,47,31,18,27,37,1.32,28,2,1,1,4,1,558,393,295,216,47,204,535,38.1,331,4573,1281,28,1681,2043,849,448,97,2,351,324,717,14,15603,1880,5471,7444,3733,528,14220,321,501,64.1,343,8,9817,61894,35492,11390,9428,82.8,396,356,90,100,308,84,82,20,113,0.46,22,58,-36,-1.29,31.1,43.8,-12.7,-0.45,1,396,296,30,532,324,393,4,5,2,2459,422,509,45.3,3,4,21,4
