La Coruña,32,46.4,38,418,3420,38,32,3,5,98,3,1,0.84,1.84,0.92,1.76,47.6,43.8,47.6,1.25,1.25,2.51,1.15,2.41,76,2,179,110,0.598,6,11,21,0,0,5,4,1,0,38,76,4,3,12,3,58.5,0.31,-14.5,-0.38,168,467,36,541,103,55.8,42.9,196,84.2,61.5,402,36,9,14,0.37,14.4,38,3,5,466,141,12,30.3,12.26,3.71,0.08,0.25,0.1,-9.6,-8.8,12281,16482,74.5,245812,89568,95,326,29.1,9195,11173,82.3,2991,4983,60,32,47.6,-17.6,328,1049,288,90,1555,16482,15096,1386,352,16,2901,509,752,174,0,0,0,10540,1919,4023,5556,8685,1162,593,173,12281,83,453,283,444,682,17.95,500,68,42,39,33,60,1.58,42,6,1,7,4,0,606,377,327,227,52,177,604,29.3,427,6644,1645,24.8,2430,2885,1329,594,119,1,475,516,638,14,20407,2047,6668,9523,5502,804,19065,368,544,67.6,392,7,13440,79079,41251,14679,12281,83.7,415,376,90,100,418,,113,,150,0.76,38,76,-38,-1,47.6,57,-9.4,-0.25,1,483,443,97,752,516,377,5,5,2,3521,345,384,47.3,6,11,21
Las Palmas,36,54.3,38,418,3420,24,21,6,8,87,4,0.63,0.55,1.18,0.47,1.03,37.2,31.2,37.2,0.98,0.98,1.96,0.82,1.8,74,1.95,213,145,0.676,5,7,26,0,0,5,5,0,0,38,74,5,1,8,1,66.2,0.3,-6.8,-0.18,189,499,37.9,1034,170,38,35.4,162,65.4,52.1,328,39,11.9,39,1.03,15.6,24,6,8,417,121,39,29,10.97,3.18,0.04,0.15,0.08,-13.2,-13.2,15164,19083,79.5,285252,97820,172,450,38.2,11695,13579,86.1,3297,5054,65.2,21,37.2,-22.2,291,1034,266,69,1470,19083,17665,1418,421,13,3192,485,586,158,0,0,0,13502,1914,3667,4459,12587,940,601,257,15164,73,425,402,415,655,17.24,478,53,39,25,60,37,0.97,24,1,5,4,3,0,540,373,287,198,55,182,592,30.7,410,5557,1496,26.9,1773,2575,1209,551,116,3,435,527,450,9,23069,2348,7667,11514,5464,720,21694,422,611,69.1,451,18,16707,96908,49972,17246,15164,87.9,501,454,90,100,418,,106,,160,0.58,24,74,-50,-1.32,37.2,65.2,-28,-0.74,1,476,677,81,586,527,373,5,3,1,3319,272,308,46.9,5,7,26
Leganès,28,43.1,38,418,3420,32,19,2,3,102,7,0.84,0.5,1.34,0.79,1.29,40.9,38.7,40.9,1.08,1.08,2.15,1.02,2.1,51,1.34,161,116,0.72,12,8,20,0,0,7,6,1,0,38,51,6,4,5,0,47.4,0.27,-3.6,-0.09,294,846,34.8,787,69,80.1,55.2,219,98.6,69.6,333,32,9.6,29,0.76,15.6,32,2,3,408,136,14,33.3,10.74,3.58,0.07,0.22,0.1,-8.9,-8.7,10182,14617,69.7,205438,83983,109,388,28.1,7631,9569,79.7,2442,4660,52.4,19,40.9,-17.9,289,894,203,80,1389,14617,13024,1593,472,11,2537,458,700,148,0,0,0,8205,1771,4641,5279,6781,1273,688,155,10182,77,459,274,452,608,16,403,74,41,36,54,55,1.45,34,6,5,7,3,0,627,418,304,264,59,218,631,34.5,413,6675,1834,27.5,1984,3250,1441,563,91,2,472,589,477,8,18694,1933,6381,8660,4720,648,17139,374,585,63.9,406,22,11702,69101,33358,12567,10182,81,462,418,90,100,418,,108,,157,1.13,34,51,-17,-0.45,40.9,46.6,-5.7,-0.15,3,605,508,103,700,589,418,2,7,0,3797,397,372,51.6,12,7,19
Levante,33,42.8,38,418,3420,43,29,5,5,107,8,1.13,0.76,1.89,1,1.76,41.3,37.5,41.3,1.09,1.09,2.17,0.99,2.07,58,1.53,178,128,0.702,11,13,14,0,0,6,5,0,1,38,58,5,1,8,3,57.7,0.31,2.7,0.07,247,617,40,587,73,68.8,49.8,226,94.2,63.9,412,44,10.7,25,0.66,14.1,43,5,5,422,120,27,28.4,11.11,3.16,0.09,0.32,0.09,1.7,0.5,10469,14374,72.8,212497,85859,93,346,26.9,7801,9576,81.5,2575,4452,57.8,29,41.3,-13.3,301,948,304,93,1526,14374,12849,1525,386,13,2810,418,728,170,0,0,0,8825,1647,3902,3366,8936,936,675,146,10469,63,459,273,450,653,17.18,470,51,56,31,45,75,1.97,50,4,8,3,10,0,497,345,271,178,48,154,525,29.3,371,6613,1538,23.3,2299,3047,1267,599,137,5,462,494,585,9,18402,2143,6254,8256,5091,762,16897,363,581,62.5,391,15,11823,74520,40530,12682,10469,82.6,487,433,90,100,418,,112,,151,1.21,44,58,-14,-0.37,41.3,60,-18.7,-0.49,3,529,449,71,728,494,345,5,3,3,3219,270,330,45,11,13,14
Málaga,36,44.2,38,418,3420,23,17,4,6,96,13,0.61,0.45,1.05,0.5,0.95,34.3,29.7,34.3,0.9,0.9,1.8,0.78,1.68,61,1.61,162,107,0.66,5,5,28,,,7,6,1,0,38,61,6,1,3,0,54.4,0.31,-6.6,-0.17,262,669,39.2,633,63,69.7,50.8,243,93.8,66.8,376,41,10.9,15,0.39,12.4,23,4,6,397,123,15,29.5,10.45,3.24,0.05,0.16,0.08,-10.3,-9.7,11009,15290,72,224186,88521,141,429,32.9,8095,9969,81.2,2773,4892,56.7,17,34.3,-19.3,278,914,217,86,1384,15290,13725,1565,406,16,2963,451,720,145,0,0,0,8801,1858,4631,4771,8035,1284,703,136,11009,80,442,307,451,563,14.82,372,79,30,32,50,33,0.87,19,4,2,4,4,0,588,381,315,215,58,195,623,31.3,428,6503,1638,25.2,2146,3064,1293,602,98,2,504,511,599,6,19296,2060,6339,9175,4810,616,17765,288,477,60.4,309,10,12093,66453,32364,13209,10959,83,461,412,90,100,418,,112,,152,0.53,24,61,-37,-0.97,34.3,53.3,-19.1,-0.5,5,569,441,91,720,511,381,3,6,0,3656,369,426,46.4,5,5,28
Real Madrid,24,60.3,38,418,3420,91,63,8,10,65,6,2.39,1.66,4.05,2.18,3.84,82.5,74.8,82.5,2.17,2.17,4.34,1.97,4.14,44,1.16,148,108,0.716,22,10,6,0,0,4,2,2,0,38,44,2,0,9,2,46,0.3,4,0.1,86,223,38.6,611,126,25.7,32,99,66.7,52.8,300,29,9.7,24,0.63,14.9,91,8,10,706,266,28,37.7,18.58,7,0.12,0.31,0.11,8.5,8.2,20153,23617,85.3,374445,116891,212,504,42.1,15741,17453,90.2,4200,5660,74.2,63,82.5,-17.5,555,1729,548,140,2091,23617,22408,1209,282,47,3666,807,920,246,1,4,0,18165,1917,3535,6195,15827,666,523,208,20153,96,291,396,509,1194,31.42,944,72,70,52,56,158,4.16,116,7,10,14,11,0,559,391,267,218,74,158,579,27.3,421,6349,1732,27.3,1893,2884,1572,472,86,7,386,432,360,8,27473,1823,7024,13395,8919,1406,26298,447,653,68.5,470,12,21577,121188,63830,22509,20153,89.5,394,344,90,100,418,,105,,161,2,94,44,50,1.32,82.5,44.6,37.9,1,2,415,522,119,920,432,391,10,3,2,3047,251,221,53.2,22,10,6
Real Sociedad,27,56.4,38,418,3420,64,48,4,5,61,9,1.68,1.26,2.95,1.58,2.84,53.4,49.6,53.4,1.41,1.41,2.81,1.31,2.71,59,1.55,141,89,0.624,14,7,17,0,0,8,6,2,0,38,59,6,2,9,1,45.2,0.28,-12.8,-0.34,243,529,45.9,1192,89,38.1,35.4,114,65.8,48.1,329,37,11.2,29,0.76,15.5,64,4,5,518,170,20,32.8,13.63,4.47,0.12,0.35,0.1,10.6,10.4,16400,20209,81.2,327792,104640,154,443,34.8,12222,13952,87.6,4024,5814,69.2,48,53.4,-6.4,379,1276,338,111,1751,20209,18819,1390,396,16,3366,651,787,211,2,3,0,14651,1486,4072,6624,11632,945,602,149,16400,74,407,277,481,800,21.05,590,75,42,39,54,99,2.61,72,7,6,5,9,0,455,298,215,189,51,145,488,29.7,343,5855,1566,26.7,1738,2668,1449,524,99,4,425,460,450,7,24091,2354,7876,11460,6596,925,22750,311,512,60.7,337,12,17636,108623,58313,18666,16400,87.9,493,417,90,100,418,,107,,158,1.29,66,59,7,0.18,53.4,47.3,6.1,0.16,4,405,553,92,787,460,298,5,7,1,3415,280,256,52.2,14,7,17
Sevilla,31,54.3,38,418,3420,48,36,4,5,97,5,1.26,0.95,2.21,1.16,2.11,56.7,52.9,56.7,1.49,1.49,2.98,1.39,2.88,58,1.53,147,95,0.639,17,7,14,0,0,8,5,1,2,38,58,5,1,6,1,49.4,0.31,-7.6,-0.2,144,380,37.9,639,137,40.5,35.3,157,77.1,54.8,365,40,11,12,0.32,13.2,48,4,5,519,178,16,34.3,13.66,4.68,0.08,0.25,0.1,-8.7,-8.9,15759,19972,78.9,297616,105802,134,447,30,12328,14412,85.5,3297,5113,64.5,36,56.7,-21.7,392,1286,358,75,1900,19972,18574,1398,360,20,3320,405,659,201,0,0,0,14179,1973,3820,6365,11387,1117,614,197,15759,119,421,366,530,823,21.66,638,67,44,35,39,87,2.29,60,9,5,7,6,0,607,384,300,240,67,192,602,31.9,410,5667,1531,27,1704,2652,1311,588,127,3,461,428,529,10,24029,2040,7224,11884,6503,1045,22670,371,558,66.5,407,18,17103,94702,50855,18121,15759,87,429,401,90,100,418,,114,,152,1.53,49,58,-9,-0.24,56.7,54.8,1.9,0.05,2,523,506,137,659,428,384,3,5,1,3671,328,306,51.7,17,7,14
Valencia,25,48.4,38,418,3420,63,43,8,8,103,9,1.66,1.13,2.79,1.45,2.58,56,49.9,56,1.47,1.47,2.95,1.31,2.79,38,1,172,137,0.797,22,7,9,0,0,5,3,2,0,38,38,3,1,6,0,46.7,0.25,8.7,0.23,159,426,37.3,509,116,51.9,41.7,189,85.7,62.7,423,34,8,9,0.24,13.4,63,8,8,483,178,26,36.9,12.71,4.68,0.11,0.31,0.11,7,5.1,13770,17463,78.9,276409,96267,121,341,35.5,10327,12123,85.2,3322,4999,66.5,43,56,-11,353,1156,318,72,1655,17463,16191,1272,363,21,3411,525,609,184,0,0,0,12433,1549,3481,5032,10665,767,482,195,13770,70,397,345,419,766,20.16,558,66,52,30,60,103,2.71,73,8,5,5,12,0,647,388,360,218,69,189,561,33.7,372,6404,1535,24,2174,2890,1340,593,113,0,480,473,664,10,21840,2125,7085,10691,5514,862,20597,421,644,65.4,458,14,15309,90793,48602,16034,13770,85.9,459,420,90,100,418,,106,,159,1.92,65,38,27,0.71,56,43.5,12.5,0.33,4,515,551,84,609,473,388,7,5,0,3330,337,293,53.5,22,7,9
Villarreal,32,50.5,38,418,3420,56,39,4,5,113,10,1.47,1.03,2.5,1.37,2.39,52.2,48.4,52.2,1.37,1.37,2.75,1.27,2.65,50,1.32,151,106,0.702,18,7,13,0,0,7,5,2,0,38,50,5,1,6,0,52.9,0.32,2.9,0.08,146,431,33.9,585,130,46.2,39.1,187,86.1,60.8,459,42,9.2,20,0.53,14.1,56,4,5,491,170,16,34.6,12.92,4.47,0.11,0.31,0.1,3.8,3.6,14500,18327,79.1,283506,98822,125,372,33.6,11093,12957,85.6,3282,4998,65.7,39,52.2,-7.2,374,1099,251,74,1545,18327,17052,1275,336,14,3189,463,521,155,1,0,0,12888,1908,3531,5266,11020,1003,540,213,14500,93,366,346,415,765,20.13,566,62,55,36,46,95,2.5,68,3,11,7,6,0,591,384,312,229,50,196,637,30.8,441,5636,1366,24.2,1775,2612,1249,671,143,3,528,453,653,2,22448,2216,7531,11212,5218,763,21223,318,500,63.6,344,11,15574,88987,46234,16813,14500,86.2,384,354,90,100,418,,112,,153,1.61,57,50,7,0.18,52.2,55.1,-2.9,-0.08,4,579,468,113,521,453,384,5,5,0,3314,310,328,48.6,18,7,13
