Monaco	32	50.9	38	418	3420	83	39	7	8	71	5	2.18	1.03	3.21	2	3.03	59.5	53.6	59.5	1.57	1.57	3.13	1.41	2.98	45	1.18	152	113	0.737	24	8	6	14	36.8	5	5	0	0	38	45	5	1	4	1	44	0.27	0	0	144	417	34.5	586	104	49.7	41.9	179	70.4	54.6	421	36	8.6	23	0.61	15.5	83	7	8	496	174	31	35.1	13.05	4.58	0.15	0.44	0.11	23.5	22.4	13853	17907	77.4	274359	94923	263	693	38	10114	11846	85.4	3476	5368	64.8	39	59.5	-3.5	352	1225	287	72	1765	17907	16407	1500	405	38	3301	492	764	180	0	0	0	11903	1698	4306	4884	10786	1135	684	171	13853	66	439	373	434	776	20.42	528	77	56	50	65	135	3.55	84	9	12	19	11	0	605	370	255	252	98	178	603	29.5	425	5299	1497	28.3	1487	2439	1373	543	107	5	436	537	549	11	22183	1802	6778	10654	6350	838	20715	349	605	57.7	387	24	14224	93997	52304	16133	13853	85.9	498	383	90	100	418		111		155	2.11	85	45	40	1.05	59.5	47.2	12.4	0.33	1	503	521	76	764	537	370	8	3	1	3474	249	257	49.2	24	8	6	2
Montpellier	23	46.9	38	418	3420	36	26	0	2	72	1	0.95	0.68	1.63	0.95	1.63	41.6	40.1	41.6	1.09	1.09	2.19	1.05	2.15	33	0.87	121	93	0.769	11	18	9	14	36.8	6	5	0	1	38	33	5	1	4	0	37	0.28	4	0.11	217	510	42.5	761	178	52	41.4	161	70.8	51.8	336	46	13.7	18	0.47	16	36	0	2	501	159	25	31.7	13.18	4.18	0.07	0.23	0.08	-5.6	-4.1	13022	17139	76	268314	100018	273	685	39.9	9108	10804	84.3	3641	5650	64.4	26	41.6	-13.6	375	1176	267	92	1734	17139	15579	1560	400	20	2618	694	853	176	0	0	0	11230	1436	4473	4943	9837	1055	770	257	13022	68	478	436	466	773	20.34	559	86	40	37	51	62	1.63	51	2	3	5	1	0	595	371	325	214	56	163	476	34.2	313	5227	1451	27.8	1740	2470	1017	529	104	0	425	504	544	15	21345	1818	7093	9719	6142	734	19833	295	519	56.8	328	16	13385	90989	49211	15112	13022	86.2	471	423	90	100	418		110		155	1.34	36	33	3	0.08	41.6	41.1	0.4	0.01	0	433	535	87	853	504	371	2	6	0	3567	248	213	53.8	11	18	9	10
Nantes	30	43.9	38	418	3420	36	18	4	5	64	10	0.95	0.47	1.42	0.84	1.32	42.5	38.7	42.5	1.12	1.12	2.24	1.02	2.14	41	1.08	137	99	0.723	14	10	14	12	31.6	4	3	0	1	38	41	3	0	8	0	33.9	0.23	-7.1	-0.19	164	507	32.3	665	123	47.1	40.8	215	90.2	64.6	438	52	11.9	14	0.37	13.7	36	4	5	522	140	35	26.8	13.74	3.68	0.06	0.23	0.08	-6.5	-6.7	11473	15825	72.5	220615	91832	287	719	39.9	8511	10321	82.5	2675	4785	55.9	18	42.5	-18.5	356	1023	278	108	1610	15825	14280	1545	337	17	2518	485	788	167	0	0	0	9681	1532	4612	3596	9821	1167	767	236	11473	76	514	441	415	766	20.16	537	80	38	56	55	51	1.34	37	2	1	6	5	0	670	400	375	234	61	226	615	36.7	389	5033	1370	27.2	1590	2283	1160	691	154	6	537	453	691	8	20455	2138	6939	8877	5939	721	18922	299	501	59.7	329	4	12393	76543	40199	14017	11472	81.8	538	409	90	100	418		111		155	1.37	36	41	-5	-0.13	42.5	40.8	1.7	0.05	5	460	413	88	788	453	400	4	4	1	3722	255	278	47.8	14	10	14	9
Nice	31	58	38	418	3420	52	29	8	10	82	6	1.37	0.76	2.13	1.16	1.92	51	43.6	51	1.34	1.34	2.69	1.15	2.49	52	1.37	157	111	0.688	15	9	14	10	26.3	5	3	2	0	38	52	3	2	1	3	47.5	0.28	-1.5	-0.04	97	272	35.7	552	110	25.5	29.4	169	77.5	55.2	415	20	4.8	9	0.24	13.3	52	8	10	491	175	32	35.6	12.92	4.61	0.09	0.25	0.09	1	0.4	19258	22506	85.6	360653	109679	346	744	46.5	14737	16208	90.9	4175	5554	75.2	29	51	-16	364	1345	222	57	1564	22506	21296	1210	296	21	3493	659	574	193	0	0	0	18116	1387	3003	6655	14359	684	491	169	19258	55	291	428	406	813	21.4	565	73	67	47	61	86	2.26	53	6	11	6	10	0	533	318	327	151	55	173	502	34.5	329	4664	1302	27.9	1832	1875	957	561	138	2	423	429	479	7	26720	2206	9445	13233	6059	755	25546	436	677	64.4	467	16	19222	115384	64132	21026	19258	91.6	449	430	90	100	418		95		171	1.42	53	52	1	0.03	51	47	4	0.11	2	412	532	62	574	429	318	9	5	3	2839	177	157	53	15	9	14	8
Paris S-G	26	66.5	38	418	3420	100	69	7	9	65	10	2.63	1.82	4.45	2.45	4.26	87.4	80.9	87.4	2.3	2.3	4.6	2.13	4.43	29	0.76	122	96	0.787	29	6	3	18	47.4	4	3	1	0	38	29	3	2	6	0	32	0.24	3	0.08	52	101	51.5	559	101	13.6	24	85	29.4	33.8	347	27	7.8	31	0.82	16.2	100	7	9	637	249	37	39.1	16.76	6.55	0.15	0.37	0.13	12.6	12.1	21995	25184	87.3	385626	118840	530	971	54.6	17323	18949	91.4	4142	5264	78.7	69	87.4	-12.4	463	1693	493	82	2050	25184	24016	1168	286	33	3653	546	701	221	0	0	0	20610	1680	2894	10452	13277	620	527	173	21995	84	292	515	473	1022	26.89	795	50	67	50	60	172	4.53	132	4	15	11	10	0	571	375	274	206	91	166	516	32.2	350	4395	1345	30.6	1427	1763	1205	472	109	3	363	330	395	5	29296	1770	7799	15582	8223	1275	28183	507	839	60.4	548	34	22052	138803	77126	23965	21996	91.8	436	374	90	100	418		103		161	2.45	108	29	79	2.08	87.4	32	55.4	1.46	4	413	495	94	701	330	375	7	4	0	2967	171	115	59.8	29	6	3	1
Rennes	28	50.2	38	418	3420	48	31	6	8	64	8	1.26	0.82	2.08	1.11	1.92	50.1	44.1	50.1	1.32	1.32	2.64	1.16	2.48	44	1.16	151	114	0.742	16	10	12	10	26.3	6	5	1	0	38	44	5	1	7	2	49.6	0.29	7.6	0.2	169	521	32.4	644	93	55.7	45.4	181	89.5	65.1	376	42	11.2	36	0.95	17.2	48	6	8	474	146	30	30.8	12.47	3.84	0.09	0.29	0.1	-2.1	-2.1	13280	17386	76.4	266244	92175	296	696	42.5	9495	11167	85	3489	5523	63.2	31	50.1	-18.1	327	1180	206	67	1716	17386	15786	1600	408	18	2733	615	766	207	0	0	0	11667	1382	4337	3670	11491	1044	751	154	13280	73	483	415	434	698	18.37	472	92	24	41	69	74	1.95	53	4	3	5	9	0	496	315	247	178	71	156	572	27.3	416	5207	1411	27.1	1553	2373	1281	595	102	6	493	403	604	13	21784	1727	6603	10432	6140	676	20199	262	504	52	290	18	13595	85602	46114	15719	13280	84.5	500	423	90	100	418		101		164	1.53	50	44	6	0.16	50.1	52.9	-2.8	-0.07	3	462	533	90	766	403	315	6	6	2	3595	273	257	51.5	16	10	12	5
Saint-Ètienne	30	51.3	38	418	3420	45	28	7	11	72	9	1.18	0.74	1.92	1	1.74	50.8	42.9	50.8	1.34	1.34	2.67	1.13	2.47	50	1.32	177	134	0.751	15	10	13	13	34.2	7	6	1	0	38	50	6	3	4	1	54.7	0.29	5.7	0.15	185	524	35.3	811	100	46.9	38.9	175	82.3	55.3	406	38	9.4	15	0.4	14.3	45	7	11	443	147	19	33.2	11.66	3.87	0.09	0.26	0.1	-5.8	-4.9	14303	18265	78.3	280777	95923	326	769	42.4	10446	12144	86	3531	5352	66	28	50.8	-19.8	325	1129	249	69	1506	18265	16758	1507	338	33	2830	484	668	169	0	0	0	13062	1358	3845	4030	12122	942	758	170	14303	68	379	450	481	703	18.5	496	71	43	47	46	73	1.92	46	4	5	9	9	0	556	350	313	184	59	187	565	33.1	378	4936	1354	27.4	1817	2125	994	625	134	6	491	405	641	20	22682	2271	8129	10408	5804	730	21197	308	506	60.9	340	15	14657	99966	52758	16536	14303	86.5	450	471	90	100	418		107		158	1.45	47	50	-3	-0.08	50.8	51.3	-0.5	-0.01	1	510	494	91	668	405	350	10	6	1	3394	265	245	52	15	10	13	7
Strasbourg	25	49.2	38	418	3420	43	28	7	7	72	5	1.13	0.74	1.87	0.95	1.68	45.6	40.3	45.6	1.2	1.2	2.4	1.06	2.26	67	1.76	177	116	0.655	9	11	18	4	10.5	7	6	1	0	38	67	6	0	8	0	58.4	0.3	-8.6	-0.23	221	587	37.6	700	94	55	43.7	229	88.2	62.8	401	37	9.2	13	0.34	12.4	43	7	7	464	127	22	27.4	12.21	3.34	0.08	0.28	0.09	-1.6	-3.3	12320	16462	74.8	256356	92197	240	684	35.1	8561	10152	84.3	3519	5626	62.5	28	45.6	-19.6	309	950	252	90	1472	16462	14879	1583	356	24	2537	581	783	181	0	0	0	10408	1380	4674	4651	9541	1073	746	152	12320	71	467	337	432	676	17.79	460	89	28	42	57	72	1.89	44	5	5	7	11	0	665	442	396	213	56	185	577	32.1	392	4537	1279	28.2	1665	1992	880	531	97	3	434	543	568	19	20787	2010	7762	9285	5264	726	19238	313	513	61	352	16	12885	84127	46237	14296	12320	86.2	508	382	90	100	418		110		156	1	44	67	-23	-0.61	45.6	55.5	-10	-0.26	1	496	443	78	783	543	442	6	6	0	3499	288	273	51.3	9	11	18	15
Toulouse	25	45.2	38	418	3420	35	24	8	11	95	4	0.92	0.63	1.55	0.71	1.34	46.6	38.4	46.6	1.23	1.23	2.45	1.01	2.24	54	1.42	161	113	0.702	9	10	19	12	31.6	6	6	0	0	38	54	6	3	9	0	50.6	0.29	-3.4	-0.09	239	615	38.9	793	115	55	44.3	206	86.9	61.4	448	41	9.2	43	1.13	17.1	35	8	11	437	140	24	32	11.5	3.68	0.06	0.19	0.09	-10.6	-10.4	10825	15130	71.5	221323	92059	279	734	38	7660	9489	80.7	2886	4907	58.8	24	46.6	-22.6	301	1127	236	112	1579	15130	13464	1666	465	15	2926	462	831	167	0	0	0	9016	1631	4483	3920	8718	1221	763	207	10825	58	433	380	481	655	17.24	452	71	38	35	59	63	1.66	43	4	3	5	8	0	587	337	325	194	68	167	548	30.5	381	4956	1344	27.1	1832	2100	1024	579	116	0	463	493	594	13	19510	1940	6416	8710	5696	764	17860	321	550	58.4	355	22	11252	78041	43555	13314	10825	81.3	506	428	90	100	418		110		156	0.97	38	54	-16	-0.42	46.6	52.4	-5.8	-0.15	1	553	504	78	831	493	337	8	5	1	3655	325	285	53.3	9	10	19	18
Troyes	25	42.6	38	418	3420	30	19	2	3	76	9	0.79	0.5	1.29	0.74	1.24	37.3	35	37.3	0.98	0.98	1.96	0.92	1.9	59	1.55	202	149	0.728	9	6	23	8	21.1	5	4	1	0	38	59	4	0	8	1	54.5	0.26	-2.5	-0.07	210	659	31.9	776	124	54.4	44.4	245	96.7	65.5	493	47	9.5	20	0.53	15.4	30	2	3	365	124	16	34	9.61	3.26	0.08	0.23	0.1	-7.3	-7	11482	15716	73.1	227008	86954	294	767	38.3	8182	9953	82.2	3006	4996	60.2	19	37.3	-16.3	266	969	234	81	1453	15716	14178	1538	355	13	2651	453	691	148	0	0	0	10059	1500	4157	5256	8143	1143	719	188	11482	55	462	371	465	563	14.82	431	43	34	29	26	51	1.34	35	2	5	5	4	0	544	317	326	156	62	148	565	26.2	417	5851	1493	25.5	2327	2559	965	548	128	4	420	478	658	13	19924	2203	7700	8381	5189	596	18411	275	515	53.4	307	17	12102	80308	42688	13769	11483	83.4	476	395	90	100	418		114		152	0.87	32	59	-27	-0.71	37.3	53.7	-16.4	-0.43	2	484	397	62	691	478	317	3	4	1	3482	252	344	42.3	9	6	23	19
