Atalanta,25,55.2,38,418,3420,57,38,5,9,64,7,1.5,1,2.5,1.37,2.37,67.4,60.7,67.4,1.77,1.77,3.55,1.6,3.37,39,1.03,118,80,0.678,16,12,10,11,28.9,2,1,1,0,38,39,1,2,4,0,32.8,0.27,-6.2,-0.16,230,497,46.3,735,184,39.7,36.8,254,80.7,56.8,300,16,5.3,20,0.53,14.8,57,5,9,582,196,13,33.7,15.32,5.16,0.09,0.27,0.11,-10.4,-8.7,16814,20965,80.2,337548,111399,234,607,38.6,12377,14360,86.2,4203,5998,70.1,38,67.4,-23.4,435,1376,464,93,2053,20965,19110,1855,473,21,3410,731,764,228,59,68,19,13730,2959,4276,5775,12864,829,828,279,16814,68,441,374,509,914,24.05,663,82,67,65,37,94,2.47,64,5,10,8,7,0,765,472,355,327,83,217,702,30.9,485,6208,1983,31.9,1865,3020,1323,611,116,0,495,476,883,4,25772,2066,7491,12492,7536,1202,23990,485,740,65.5,521,14,17534,105064,56178,19093,16814,88.1,554,553,90,100,418,,108,,313,1.58,57,39,18,0.47,67.4,38,29.5,0.78,3,470,475,82,764,476,472,9,2,0,3938,567,548,50.9,16,12,10,7
Benevento,41,47.7,38,418,3420,32,23,2,3,74,11,0.84,0.61,1.45,0.79,1.39,39,36.8,39,1.03,1.03,2.05,0.97,2,89,2.34,203,130,0.611,6,3,29,4,10.5,13,10,0,3,38,89,10,1,10,2,72.2,0.32,-9.8,-0.26,236,636,37.1,959,200,45.6,39.7,312,63.8,49.8,424,52,12.3,30,0.79,14.5,32,2,3,469,146,23,31.1,12.34,3.84,0.06,0.21,0.08,-7,-6.8,14163,17808,79.5,279045,92856,150,465,32.3,10645,12145,87.6,3368,5198,64.8,23,39,-14,338,937,212,75,1313,17808,16064,1744,490,16,2929,509,675,163,48,24,12,11935,2263,3610,6316,9702,544,665,281,14163,75,371,259,427,697,18.34,504,65,53,37,37,54,1.42,34,6,2,7,4,1,635,410,352,217,66,199,643,30.9,444,5637,1580,28,2241,2372,1024,566,150,2,416,475,752,13,22157,2698,8463,10491,4847,665,20459,470,749,62.8,518,29,14879,96647,54803,16296,14163,86.9,471,472,90,100,418,,113,,311,0.55,33,84,-51,-1.34,39,75.9,-36.9,-0.97,4,472,468,83,675,475,410,2,11,2,3272,363,466,43.8,6,3,29,20
Bologna,30,47.2,38,418,3420,37,18,2,3,98,10,0.97,0.47,1.45,0.92,1.39,37.5,35.3,37.5,0.99,0.99,1.98,0.93,1.92,52,1.37,165,117,0.703,11,6,21,8,21.1,4,3,0,1,38,52,3,1,6,3,46.4,0.27,-2.6,-0.07,412,826,49.9,1072,167,52.2,42.3,342,77.8,54.6,455,31,6.8,37,0.97,15,37,2,3,353,120,31,34,9.29,3.16,0.1,0.29,0.1,-0.5,-0.3,13640,17601,77.5,276472,100885,231,600,38.5,9866,11558,85.4,3543,5443,65.1,18,37.5,-15.5,239,964,247,60,1446,17601,15742,1859,496,16,2894,538,550,149,78,11,10,10624,2708,4269,4608,10552,890,787,263,13640,61,421,263,459,545,14.34,396,34,35,27,50,60,1.58,33,4,4,9,7,3,709,449,375,261,73,270,689,39.2,419,6216,1742,28,2431,2692,1093,660,132,2,528,458,939,5,22203,2660,8073,10638,4846,621,20370,399,630,63.3,429,19,14002,81226,43299,15943,13640,85.6,559,464,90,100,418,,113,,331,1.03,40,52,-12,-0.32,37.5,54.9,-17.4,-0.46,4,476,466,65,550,458,449,2,4,3,3465,585,524,52.8,11,6,21,15
Cagliari,29,45.2,38,418,3420,33,21,4,7,92,10,0.87,0.55,1.42,0.76,1.32,41.1,35.8,41.1,1.08,1.08,2.16,0.94,2.02,61,1.61,162,108,0.673,11,6,21,8,21.1,12,8,2,2,38,61,8,4,4,1,57.4,0.31,-2.6,-0.07,287,660,43.5,696,152,53.7,41.7,338,84.6,58,412,36,8.7,15,0.39,13.4,33,4,7,379,115,16,30.3,9.97,3.03,0.08,0.25,0.1,-8.1,-6.8,12162,16625,73.2,245309,93562,209,539,38.8,8926,10800,82.6,3027,5286,57.3,21,41.1,-18.1,268,989,278,101,1513,16625,14669,1956,496,13,2638,555,748,177,44,54,13,8713,2703,5209,3435,10458,1007,835,318,12162,75,393,243,432,554,14.58,400,68,23,33,30,47,1.24,32,5,2,5,3,0,729,441,376,266,87,198,619,32,421,5872,1752,29.8,2132,2531,1209,567,127,1,440,436,987,7,20987,2324,7220,10017,4877,745,19085,280,479,58.5,314,11,12278,66953,35168,14583,12162,83.4,476,395,90,100,418,,114,,295,1.03,33,61,-28,-0.74,41.1,59.6,-18.5,-0.49,4,580,462,90,748,436,441,5,12,1,3694,771,666,53.7,11,6,21,16
Chievo,25,44.3,38,418,3420,36,20,1,2,74,5,0.95,0.53,1.47,0.92,1.45,33.3,31.7,33.3,0.88,0.88,1.75,0.84,1.71,59,1.55,180,126,0.694,10,10,18,7,18.4,8,4,3,1,38,59,4,2,13,4,55.1,0.28,0.1,0,257,653,39.4,773,170,51.1,39.7,361,71.5,46.2,434,16,3.7,14,0.37,12.6,36,1,2,396,137,8,34.6,10.42,3.61,0.09,0.26,0.08,2.7,3.3,12569,16821,74.7,255540,94897,144,472,30.5,9134,10811,84.5,3291,5538,59.4,20,33.3,-5.3,299,960,310,111,1623,16821,14982,1839,497,10,2496,587,808,146,54,29,24,9438,2568,4815,4053,10433,868,749,294,12569,95,376,244,415,586,15.42,454,51,34,18,29,58,1.53,42,7,2,4,3,0,650,391,324,237,89,221,640,34.5,419,6268,1607,25.6,2294,2680,1294,682,175,2,507,470,1048,6,21305,2547,7242,10001,5301,695,19513,287,473,60.7,304,7,12951,71396,36548,14877,12569,84.5,413,419,90,100,418,,109,,345,1.05,36,59,-23,-0.61,33.3,55.7,-22.4,-0.59,1,449,458,95,808,470,391,2,7,4,3639,613,639,49,10,10,18,13
Crotone,29,40.1,38,418,3420,38,21,2,3,66,3,1,0.55,1.55,0.95,1.5,36.5,34.1,36.5,0.96,0.96,1.92,0.9,1.86,66,1.74,199,138,0.698,9,8,21,5,13.2,8,6,1,1,38,66,6,3,11,0,64.7,0.3,-1.3,-0.03,304,884,34.4,781,95,72.3,51.6,338,94.4,62.3,428,21,4.9,26,0.68,14.4,38,2,3,385,136,11,35.3,10.13,3.58,0.09,0.26,0.09,1.5,1.9,10310,14837,69.5,208381,86854,172,550,31.3,7605,9499,80.1,2533,4788,52.9,21,36.5,-10.5,256,884,234,74,1472,14837,13036,1801,472,9,2436,410,652,132,48,13,15,7246,2802,4789,5189,7114,1004,766,213,10310,77,412,233,485,540,14.21,384,63,22,30,40,64,1.68,46,3,0,9,5,1,692,409,339,270,83,189,682,27.7,493,6264,1608,25.7,2162,2882,1220,665,137,3,528,583,1080,12,19531,2466,6948,9134,4536,632,17761,291,500,58.2,317,15,11131,63827,34366,12903,10310,79.9,550,399,90,100,418,186,114,,318,0.92,40,66,-26,-0.68,36.5,59.8,-23.3,-0.61,1,478,474,85,652,583,409,2,7,0,3925,619,679,47.7,9,8,21,18
Fiorentina,27,52.6,38,418,3420,53,32,7,8,87,8,1.39,0.84,2.24,1.21,2.05,57.8,51.9,57.8,1.52,1.52,3.04,1.36,2.89,46,1.21,152,105,0.711,16,9,13,14,36.8,3,2,1,0,38,46,2,3,6,0,46.6,0.3,0.6,0.02,162,420,38.6,785,190,37.7,35.4,243,51,42.6,338,41,12.1,12,0.32,13.7,53,7,8,624,185,20,29.6,16.42,4.87,0.07,0.25,0.09,-4.8,-5.9,15289,19374,78.9,300284,104756,194,536,36.2,11521,13269,86.8,3574,5569,64.2,32,57.8,-23.8,463,1200,350,96,1887,19374,17622,1752,421,22,2974,558,831,210,30,79,21,12229,2967,4178,5625,11371,896,802,283,15289,69,415,265,458,940,24.74,725,77,52,48,37,92,2.42,65,4,7,7,8,1,782,496,365,299,118,234,697,33.6,463,6122,1846,30.2,1833,2801,1488,641,88,2,553,521,864,8,24197,2173,7373,12146,6139,927,22482,389,656,59.3,417,21,15870,88564,49126,17490,15289,87.4,481,474,90,100,418,,111,,325,1.5,54,46,8,0.21,57.8,42.2,15.6,0.41,3,509,444,83,831,521,496,6,3,0,3825,524,626,45.6,16,9,13,8
Genoa,33,46.3,38,418,3420,31,18,4,5,76,5,0.82,0.47,1.29,0.71,1.18,44.3,40.5,44.3,1.17,1.17,2.33,1.07,2.23,43,1.13,170,133,0.771,11,8,19,12,31.6,4,4,0,0,38,43,4,1,2,2,47.7,0.26,6.7,0.18,330,807,40.9,891,115,57.9,43.9,328,88.7,60.1,376,21,5.6,20,0.53,13.9,31,4,5,421,125,11,29.7,11.08,3.29,0.06,0.22,0.1,-13.3,-13.5,13217,17518,75.4,263519,94592,170,521,32.6,9807,11584,84.7,3240,5413,59.9,18,44.3,-23.3,313,992,306,79,1584,17518,15697,1821,462,20,2480,492,782,179,54,34,16,10523,2399,4596,6312,8842,883,777,235,13217,79,392,285,479,663,17.45,513,51,36,38,24,47,1.24,35,3,1,3,4,1,603,408,303,240,60,180,567,31.7,387,6021,1736,28.8,2120,2816,1085,557,126,4,431,398,883,12,21757,2297,7049,10459,5668,791,19983,344,535,64.3,379,26,13850,80382,44850,15693,13217,84.2,489,450,90,100,418,,113,,329,1.08,33,43,-10,-0.26,44.3,45.3,-1,-0.03,0,528,481,86,782,398,408,5,4,2,3713,574,608,48.6,11,8,19,12
Hellas Verona,32,41.8,38,418,3420,30,19,7,7,95,10,0.79,0.5,1.29,0.61,1.11,35.4,30.3,35.4,0.93,0.93,1.86,0.8,1.73,78,2.05,256,185,0.719,7,4,27,7,18.4,8,6,2,0,38,78,6,4,10,2,80.6,0.3,4.6,0.12,384,928,41.4,1024,232,58.4,44.2,382,86.4,59.6,487,49,10.1,22,0.58,13.9,30,7,7,362,92,20,25.4,9.53,2.42,0.06,0.25,0.09,-5.4,-7.3,11495,15520,74.1,233710,85221,188,524,35.9,8402,10070,83.4,2905,4926,59,19,35.4,-19.4,237,762,191,64,1222,15520,13730,1790,411,8,2438,580,680,139,23,32,17,8532,2827,4161,4573,8692,780,748,326,11495,69,405,244,458,513,13.5,358,51,41,28,35,41,1.08,26,2,2,7,4,0,710,445,377,254,79,222,670,33.1,448,5656,1511,26.7,2126,2465,1065,599,164,6,435,589,1014,10,20121,3001,8025,9001,4433,550,18379,426,687,62,467,28,12344,78777,43246,13895,11495,82.7,486,463,90,100,418,,113,,317,0.66,30,78,-48,-1.26,35.4,77.5,-42.1,-1.11,4,519,412,84,680,589,445,3,8,2,3425,494,533,48.1,7,4,27,19
Inter,22,56.9,38,418,3420,64,34,6,7,69,1,1.68,0.89,2.58,1.53,2.42,61.5,56.2,61.5,1.62,1.62,3.24,1.48,3.1,30,0.79,119,94,0.765,20,12,6,17,44.7,2,2,0,0,38,30,2,1,2,4,31.5,0.25,5.5,0.15,167,321,52,781,234,24.7,28.5,268,47.8,39.1,369,21,5.7,10,0.26,12.9,64,6,7,584,202,13,34.6,15.37,5.32,0.1,0.29,0.1,2.5,1.8,18750,22636,82.8,348669,115111,259,614,42.2,14638,16410,89.2,3853,5612,68.7,34,61.5,-19.5,448,1423,388,120,1842,22636,20918,1718,387,21,3482,637,1046,275,59,55,37,15699,3088,3849,4231,16232,780,726,362,18750,83,334,331,486,919,24.18,713,86,44,39,36,102,2.68,65,11,4,10,11,1,693,442,350,265,78,244,667,36.6,423,5803,1648,28.4,1770,2555,1478,532,123,1,409,422,750,6,26778,2330,7788,13551,7206,1048,25123,390,663,58.8,433,26,18560,106478,60128,21015,18750,89.2,421,369,90,100,418,,110,,283,1.89,66,30,36,0.95,61.5,36.4,25.1,0.66,0,440,402,97,1046,422,442,6,2,3,3421,488,451,52,20,12,6,4
