Manchester City	25	71.1	38	418	3420	103	85	6	8	61	4	2.71	2.24	4.95	2.55	4.79	81.6	75.6	81.6	2.15	2.15	4.3	1.99	4.14	27	0.71	84	58	0.679	32	4	2	18	47.4	3	0	2	1	38	27	0	1	1	1	23.8	0.28	-2.2	-0.06	114	214	53.3	899	133	18.2	27.8	79	63.3	54.6	192	25	13	50	1.32	19	103	6	8	665	257	30	38.6	17.5	6.76	0.15	0.38	0.12	21.4	21.4	25336	29020	87.3	460637	129492	420	874	48.1	19934	21780	91.5	4982	6366	78.3	85	81.6	2.4	491	1983	561	72	2251	29020	27795	1225	258	37	3988	621	701	251	5	17	7	23692	1834	3494	9293	17736	975	573	216	25336	57	401	488	560	1086	28.58	862	68	53	45	57	185	4.87	149	7	10	7	11	1	496	311	227	185	84	170	502	33.9	332	4162	1384	33.3	1196	1665	1301	474	61	3	413	383	402	4	33015	1789	7720	16597	11132	1408	31797	345	559	61.7	388	14	24138	143442	80679	27488	25336	92.2	484	399	90	100	418		106		158	2.63	106	27	79	2.08	81.6	23.4	58.2	1.53	2	343	359	68	701	383	311	8	2	2	3597	274	236	53.7	32	4	2	1
Manchester Utd	27	54.8	38	418	3420	67	53	1	3	64	1	1.76	1.39	3.16	1.74	3.13	57.5	55	57.5	1.51	1.51	3.02	1.45	2.96	28	0.74	144	119	0.813	25	6	7	19	50	1	1	0	0	38	28	1	1	5	2	39.5	0.27	13.5	0.35	203	524	38.7	675	101	52.6	43	200	84.5	62.6	355	24	6.8	17	0.45	13.5	67	1	3	518	171	21	33	13.63	4.5	0.13	0.39	0.11	9.5	11	17317	21333	81.2	319442	103773	463	954	48.5	13144	14860	88.5	3710	5519	67.2	53	57.5	-4.5	379	1323	371	82	1718	21333	19919	1414	302	18	3076	568	760	207	12	14	0	15364	1706	4263	6202	12987	1007	640	190	17317	75	330	430	516	820	21.58	640	47	52	40	41	115	3.03	82	6	8	11	8	0	496	330	257	164	75	155	517	30	362	5533	1456	26.3	2037	2354	1142	583	128	2	455	499	634	11	25551	2130	7482	12016	7784	996	24168	402	643	62.5	434	18	17226	105781	57973	19536	17317	88.6	442	452	90	100	418		111		155	2.13	68	28	40	1.05	57.5	40.2	17.2	0.45	0	403	427	91	760	499	330	2	1	2	3675	355	290	55	25	6	7	2
Newcastle Utd	27	41.7	38	418	3420	38	29	0	1	53	3	1	0.76	1.76	1	1.76	42.5	41.8	42.5	1.12	1.12	2.24	1.1	2.22	47	1.24	142	101	0.697	12	8	18	9	23.7	6	4	2	0	38	47	4	0	3	3	49.4	0.32	5.4	0.14	241	688	35	764	90	62.3	47.2	240	88.3	63.4	425	47	11.1	24	0.63	14.6	38	0	1	453	154	20	34	11.92	4.05	0.08	0.25	0.09	-4.5	-3.8	10705	15123	70.8	212049	83988	240	663	36.2	7881	9670	81.5	2584	4790	53.9	29	42.5	-13.5	307	895	233	89	1315	15123	13599	1524	346	7	2470	427	619	160	6	11	0	8632	1718	4773	5017	7516	1253	693	197	10705	54	434	286	439	650	17.11	486	54	39	39	32	58	1.53	38	6	4	9	1	0	603	351	336	204	63	180	560	32.1	380	5211	1316	25.3	2027	2187	997	734	136	6	598	488	918	7	19771	2212	7408	8427	5176	676	18273	294	506	58.1	328	22	11229	71295	37335	12961	10705	82.6	468	388	90	100	418		112		154	1.16	39	47	-8	-0.21	42.5	52.8	-10.2	-0.27	1	407	375	64	619	488	351	1	6	3	3915	529	557	48.7	12	8	18	10
Southampton	26	51.5	38	418	3420	36	23	3	3	64	3	0.95	0.61	1.55	0.87	1.47	40.4	38.1	40.4	1.06	1.06	2.13	1	2.07	56	1.47	160	105	0.656	7	15	16	8	21.1	2	1	1	0	38	56	1	1	7	1	49.3	0.31	-5.7	-0.15	169	573	29.5	562	91	64.9	50	225	92.4	67.4	396	36	9.1	11	0.29	12.8	36	3	3	444	138	11	31.1	11.68	3.63	0.07	0.24	0.09	-4.4	-5.1	14034	18652	75.2	276165	94407	250	689	36.3	10420	12275	84.9	3364	5688	59.1	23	40.4	-17.4	330	1191	286	93	1639	18652	17054	1598	304	31	2889	658	801	222	21	11	5	11776	1869	5007	5201	10802	1394	752	182	14034	63	518	336	482	684	18	522	61	47	26	28	65	1.71	45	5	4	5	6	0	631	393	354	209	68	180	552	32.6	372	4795	1421	29.6	1907	1846	1042	664	149	3	515	480	718	12	22857	2032	7407	10238	6769	785	21272	340	519	65.5	375	12	14307	88947	46983	16204	14035	86.6	407	364	90	100	418		113		153	0.95	37	56	-19	-0.5	40.4	46.4	-6	-0.16	1	415	382	77	801	480	393	3	2	0	3884	348	451	43.6	7	15	16	17
Stoke City	30	41.3	38	418	3420	34	28	0	3	62	1	0.89	0.74	1.63	0.89	1.63	37.9	35.6	37.9	1	1	1.99	0.94	1.93	68	1.79	212	151	0.703	7	12	19	6	15.8	5	5	0	0	38	68	5	0	11	2	64.1	0.29	-1.9	-0.05	333	844	39.5	853	83	73.7	53.8	231	93.1	69.3	456	36	7.9	28	0.74	15.1	34	0	3	387	122	11	31.5	10.18	3.21	0.09	0.28	0.1	-3.9	-1.6	9767	14075	69.4	204243	85488	202	615	32.8	6967	8756	79.6	2598	4704	55.2	28	37.9	-8.9	284	964	239	61	1336	14075	12522	1553	348	15	2868	426	606	132	6	6	2	7611	1539	4925	4179	7001	1470	736	173	9767	72	445	271	429	581	15.29	423	57	29	39	33	60	1.58	38	8	3	6	5	0	619	354	356	204	59	197	540	36.5	343	4881	1242	25.4	2020	2030	831	638	153	4	485	491	888	18	18485	2412	6593	8062	5009	681	16974	308	517	59.6	345	19	10343	69998	34731	12103	9767	80.7	465	342	90	100	418		92		174	0.87	35	68	-33	-0.87	37.9	60	-22.1	-0.58	0	433	377	87	606	491	354	2	4	2	3679	544	445	55	7	12	19	19
Swansea City	26	45.2	38	418	3420	27	20	1	1	51	1	0.71	0.53	1.24	0.68	1.21	31.2	30.5	31.2	0.82	0.82	1.64	0.8	1.62	56	1.47	191	140	0.723	8	9	21	9	23.7	7	3	3	1	38	56	3	1	7	2	60	0.3	6	0.16	251	662	37.9	782	102	56.8	46.3	236	92.4	67.2	446	41	9.2	14	0.37	13.7	27	1	1	337	99	15	29.4	8.87	2.61	0.08	0.26	0.09	-4.2	-4.5	12836	16882	76	257341	88825	283	705	40.1	9197	10773	85.4	3356	5404	62.1	20	31.2	-12.2	217	1033	206	62	1304	16882	15377	1505	354	4	3421	568	695	142	8	5	5	10895	1574	4413	4842	9803	985	679	171	12836	31	407	325	448	457	12.03	321	47	34	28	27	32	0.84	19	5	1	6	1	0	567	354	299	197	71	170	492	34.6	322	5590	1494	26.7	2188	2295	1107	603	138	1	465	443	765	13	21003	2366	7588	9298	5531	600	19531	320	495	64.6	337	11	13125	86361	43338	14907	12836	86.1	443	415	90	100	418		109		157	0.87	28	56	-28	-0.74	31.2	58.9	-27.8	-0.73	0	378	406	39	695	443	354	1	6	2	3455	444	492	47.4	8	9	21	18
Tottenham	25	61.9	38	418	3420	70	51	2	3	51	3	1.84	1.34	3.18	1.79	3.13	67.7	65.5	67.7	1.78	1.78	3.56	1.72	3.5	36	0.95	127	93	0.732	23	8	7	16	42.1	3	2	1	0	38	36	2	1	8	1	36.4	0.28	1.4	0.04	151	353	42.8	870	153	31.8	34.7	133	57.1	47.8	329	28	8.5	35	0.92	16.6	70	2	3	628	210	27	33.4	16.53	5.53	0.11	0.32	0.11	2.3	2.5	18720	23034	81.3	370020	117295	314	804	39.1	13653	15524	87.9	4753	6706	70.9	51	67.7	-16.7	454	1677	410	82	2134	23034	21470	1564	331	22	3834	642	831	237	21	24	12	16459	2402	4173	7446	13145	1152	789	220	18720	74	369	433	574	963	25.34	739	68	48	54	53	112	2.95	78	9	6	11	7	1	576	359	269	221	86	180	515	35	335	4980	1612	32.4	1509	2090	1381	533	89	2	444	411	597	8	27468	2014	7486	13002	9000	1060	25924	408	695	58.7	446	20	18977	117105	61937	21382	18720	87.6	516	455	90	100	418		108		157	2.03	74	36	38	1	67.7	34.8	32.9	0.87	1	383	399	89	831	411	359	3	3	1	4057	372	373	49.9	23	8	7	3
Watford	29	49.6	38	418	3420	42	27	3	6	64	5	1.11	0.71	1.82	1.03	1.74	44.8	40.1	44.8	1.18	1.18	2.36	1.06	2.24	64	1.68	150	93	0.613	11	8	19	9	23.7	6	6	0	0	38	64	6	1	6	1	54.8	0.34	-8.2	-0.21	249	654	38.1	741	110	69.1	50.2	155	91.6	66.4	392	38	9.7	19	0.5	14.8	42	3	6	445	130	9	29.2	11.71	3.42	0.09	0.3	0.09	-2.8	-1.1	12376	17044	72.6	244357	91429	256	748	34.2	9056	11037	82.1	3064	5259	58.3	27	44.8	-17.8	307	1082	295	82	1507	17044	15424	1620	386	11	3312	530	720	179	10	6	0	10170	1852	5022	3432	10871	1380	798	188	12376	62	442	378	490	652	17.16	470	60	46	44	32	62	1.63	38	6	5	8	5	0	596	358	316	219	61	190	540	35.2	350	5010	1454	29	1815	2174	1021	557	102	3	455	491	741	11	21432	1996	7044	9324	6339	881	19834	301	544	55.3	334	16	12762	78987	40917	14630	12376	84.6	473	411	90	100	418		111		155	1.08	44	64	-20	-0.53	44.8	56.3	-11.5	-0.3	1	440	389	78	720	491	358	6	5	1	4168	461	476	49.2	11	8	19	14
West Brom	24	40.6	38	418	3420	31	24	1	1	73	1	0.82	0.63	1.45	0.79	1.42	35.3	34.6	35.3	0.93	0.93	1.86	0.91	1.84	56	1.47	155	101	0.645	6	13	19	10	26.3	1	1	0	0	38	56	1	3	7	1	48.5	0.31	-6.5	-0.17	273	723	37.8	680	51	75.3	53.8	218	96.8	71.8	478	30	6.3	15	0.39	14.1	31	1	1	394	108	16	27.4	10.37	2.84	0.08	0.28	0.09	-4.3	-4.6	10150	14464	70.2	212079	85578	191	625	30.6	7253	8919	81.3	2706	4920	55	24	35.3	-11.3	272	931	240	105	1323	14464	12953	1511	329	16	2529	477	793	168	27	5	0	7795	1662	5007	4908	7010	1343	701	162	10150	72	445	259	460	569	14.97	408	65	28	31	37	47	1.24	32	5	2	5	3	0	547	350	322	171	54	176	564	31.2	388	5327	1416	26.6	2177	2203	947	614	160	2	454	495	822	17	18827	2230	6901	8030	5053	645	17337	293	543	54	333	29	10888	73159	36862	12608	10150	80.5	468	396	90	100	418		108		157	0.82	31	56	-25	-0.66	35.3	48.3	-13	-0.34	0	440	355	80	793	495	350	0	1	2	3750	428	448	48.9	6	13	19	20
West Ham	27	45	38	418	3420	48	29	2	4	74	3	1.26	0.76	2.03	1.21	1.97	38	35	38	1	1	2	0.92	1.92	68	1.79	183	121	0.656	10	12	16	10	26.3	6	5	1	0	38	68	5	1	11	1	57.8	0.3	-9.2	-0.24	266	741	35.9	695	69	75.3	53.7	224	97.3	68.8	422	31	7.3	25	0.66	14.5	48	2	4	372	128	16	34.4	9.79	3.37	0.12	0.36	0.1	10	11	11480	15764	72.8	225853	83738	257	693	37.1	8406	10102	83.2	2817	4969	56.7	29	38	-5	273	938	236	75	1305	15764	14160	1604	378	7	2827	494	735	156	20	5	0	9219	1699	4846	4156	9006	1236	738	180	11480	83	385	312	463	566	14.89	406	59	36	18	47	70	1.84	47	3	5	9	6	0	563	347	322	177	64	180	546	33	366	5504	1492	27.1	2349	2175	980	633	156	3	477	525	715	13	20047	2202	6713	9160	5461	669	18470	301	491	61.3	331	15	12043	78834	39001	13624	11479	84.3	460	425	90	100	418		97		167	1.11	48	68	-20	-0.53	38	57.5	-19.5	-0.51	1	378	454	98	735	525	347	4	6	1	3678	496	485	50.6	10	12	16	13
																																																																																																																																																																																																																								
