Amiens,26,46.7,38,418,3420,30,22,2,3,59,6,0.79,0.58,1.37,0.74,1.32,34.5,32.3,34.5,0.91,0.91,1.82,0.85,1.76,54,1.42,155,109,0.69,9,11,18,11,28.9,9,6,2,1,38,54,6,3,8,2,47.2,0.27,-2.8,-0.07,303,813,37.3,827,85,63.2,48.1,322,90.1,62.1,362,24,6.6,21,0.55,14.6,30,2,3,393,115,21,29.3,10.34,3.03,0.07,0.24,0.08,-4.5,-4.3,12031,16181,74.4,242601,93263,171,511,33.5,8784,10551,83.3,3076,5119,60.1,22,34.5,-12.5,282,977,207,59,1526,16181,14162,2019,565,20,2690,439,588,138,7,15,4,9815,2235,4131,4139,9525,921,908,179,12031,53,401,268,442,595,15.66,443,54,31,22,44,52,1.37,39,3,4,2,3,1,657,454,323,258,76,206,700,29.4,494,6108,1597,26.1,2073,2827,1208,603,146,2,457,393,984,4,20580,2138,6623,10194,4907,589,18608,349,577,60.5,385,10,13031,68773,37232,14898,12031,80.8,521,442,90,100,418,85,106,17,160,1,31,52,-21,-0.55,34.5,45.6,-11.1,-0.29,3,523,526,67,588,393,454,1,7,2,3577,553,566,49.4,9,11,18,15,3
Angers,24,43.2,38,418,3420,42,27,5,10,49,4,1.11,0.71,1.82,0.97,1.68,47.5,39.7,47.5,1.25,1.25,2.5,1.04,2.29,49,1.29,160,115,0.713,10,16,12,13,34.2,5,3,2,0,38,49,3,0,4,1,49.1,0.29,1.1,0.03,268,631,42.5,731,179,53.8,43.3,294,81,56.1,398,33,8.3,35,0.92,14.9,42,5,10,453,151,19,33.3,11.92,3.97,0.08,0.25,0.09,-5.5,-2.7,13020,16742,77.8,252877,98043,162,474,34.2,9857,11503,85.7,3001,4765,63,27,47.5,-20.5,335,917,260,59,1511,16742,14910,1832,494,43,2910,396,628,165,18,29,4,11036,2035,3671,4874,9640,813,795,245,13020,44,300,259,408,715,18.82,482,77,47,42,65,68,1.79,46,4,4,6,6,2,665,452,353,237,75,229,803,28.5,574,7461,1866,25,2742,3644,1075,592,119,2,473,395,882,5,21184,2001,6957,10493,5220,734,19391,440,697,63.1,471,15,13911,82365,46828,15420,13020,84.4,476,517,90,100,418,85,110,19,155,1.21,44,49,-5,-0.13,47.5,46.3,1.2,0.03,0,453,455,54,628,395,452,10,4,2,3323,453,408,52.6,10,16,12,13,3
Bordeaux,33,50.2,38,418,3420,34,26,5,6,74,5,0.89,0.68,1.58,0.76,1.45,39.3,34.7,39.3,1.03,1.03,2.07,0.91,1.95,42,1.11,147,111,0.755,10,11,17,10,26.3,7,6,1,0,38,42,6,1,11,0,48.3,0.29,6.3,0.17,283,634,44.6,866,125,47,40.9,319,71.2,53.5,372,17,4.6,25,0.66,14,34,5,6,431,133,22,30.9,11.34,3.5,0.07,0.22,0.08,-5.3,-5.7,14650,18550,79,282828,102206,199,557,35.7,11131,12882,86.4,3320,5111,65,26,39.3,-13.3,330,1025,223,65,1516,18550,16628,1922,533,29,3187,533,667,171,39,12,0,12412,2507,3631,4502,11791,850,821,226,14650,46,315,345,462,684,18,512,54,48,26,44,55,1.45,40,1,8,4,2,0,704,435,340,290,74,228,732,31.1,504,6759,1758,26,2339,3197,1223,544,121,3,423,393,945,11,23095,2296,7864,11836,5100,647,21238,458,724,63.3,500,20,15702,90899,51130,17387,14650,84.3,496,501,90,100,418,84,110,21,156,1.08,34,42,-8,-0.21,39.3,52.4,-13.2,-0.35,0,552,501,60,667,393,435,3,7,0,3537,495,519,48.8,10,11,17,14,3
Caen,27,44.2,38,418,3420,29,17,4,4,79,6,0.76,0.45,1.21,0.66,1.11,31.4,28.4,31.4,0.83,0.83,1.65,0.75,1.57,54,1.42,182,134,0.736,7,12,19,9,23.7,8,6,2,0,38,54,6,4,5,2,59.1,0.29,7.1,0.19,369,825,44.7,907,167,63.1,46.2,315,80.3,58.5,347,36,10.4,21,0.55,14,29,4,4,338,92,18,27.2,8.89,2.42,0.07,0.27,0.09,-2.4,-3.4,11523,15493,74.4,242482,91076,191,505,37.8,8130,9630,84.4,3202,5358,59.8,17,31.4,-14.4,213,741,150,63,1247,15493,13537,1956,539,17,2688,639,654,125,8,15,3,8973,2159,4361,4170,8880,859,885,264,11523,39,408,255,382,454,11.95,305,60,23,26,40,44,1.16,27,3,3,4,7,0,681,412,372,257,52,239,756,31.6,517,6402,1593,24.9,2489,2898,1015,604,148,4,456,469,1040,6,20079,2291,7089,10225,3912,532,18179,395,693,57,438,18,12435,68307,36363,14201,11521,81.1,509,436,90,100,418,84,113,22,153,0.87,29,54,-25,-0.66,31.4,56.8,-25.4,-0.67,4,565,506,52,654,469,412,3,7,2,3402,547,585,48.3,7,12,19,19,4
Dijon,26,47.9,38,418,3420,29,21,3,4,75,7,0.76,0.55,1.32,0.68,1.24,39.3,36.2,39.3,1.03,1.03,2.07,0.95,1.99,61,1.61,170,113,0.659,9,7,22,6,15.8,3,3,0,0,38,61,3,2,7,1,52.6,0.3,-6.4,-0.17,325,717,45.3,968,175,47.5,40.3,329,78.1,56.9,344,41,11.9,30,0.79,15.6,29,3,4,451,140,24,31,11.87,3.68,0.06,0.19,0.08,-10.3,-10.2,13058,16945,77.1,269514,96972,175,518,33.8,9391,10970,85.6,3492,5457,64,21,39.3,-18.3,316,1024,280,75,1489,16945,15080,1865,474,30,2806,537,614,165,16,21,14,10749,2157,4039,4680,9984,776,803,256,13058,51,389,225,433,674,17.74,466,71,51,42,43,49,1.29,34,3,3,7,1,1,705,439,353,276,76,202,707,28.6,505,6339,1652,26.1,2082,2929,1328,587,130,8,457,477,875,18,21346,2215,7062,10545,5115,728,19554,418,624,67,453,12,13935,80783,45172,15969,13058,81.8,495,463,90,100,418,84,112,19,154,0.89,31,60,-29,-0.76,39.3,59.6,-20.2,-0.53,4,581,454,63,614,477,439,1,2,1,3402,540,572,48.6,9,7,22,18,4
Guingamp,30,44.2,38,418,3420,28,21,5,6,58,5,0.74,0.55,1.29,0.61,1.16,40.2,35.6,40.2,1.06,1.06,2.11,0.94,1.99,68,1.79,163,97,0.601,5,12,21,10,26.3,6,3,2,1,38,68,3,2,4,0,52.2,0.31,-15.8,-0.42,291,740,39.3,727,123,64.8,48.7,301,89.4,64.3,299,24,8,18,0.47,13.9,28,5,6,417,111,17,26.6,10.97,2.92,0.06,0.21,0.09,-12.2,-12.6,11404,15705,72.6,232206,92339,144,504,28.6,8386,10266,81.7,2874,4935,58.2,21,40.2,-19.2,304,994,225,79,1597,15705,13736,1969,485,13,2677,480,812,191,27,16,4,9035,2283,4387,3998,9036,1044,893,197,11404,51,438,301,478,633,16.66,446,72,41,31,43,47,1.24,28,7,2,4,6,0,743,498,361,304,78,209,604,34.6,395,6895,1825,26.5,2250,3352,1293,631,112,4,519,409,825,7,20152,1950,6396,9528,5501,782,18223,444,729,60.9,494,15,12500,76743,42105,14044,11404,81.2,495,477,90,100,418,84,107,21,158,0.71,28,68,-40,-1.05,40.2,48.5,-8.4,-0.22,0,490,466,57,812,409,498,4,6,0,3742,612,629,49.3,5,12,21,20,3
Lille,25,51.4,38,418,3420,66,49,11,13,70,4,1.74,1.29,3.03,1.45,2.74,56.9,47,56.9,1.5,1.5,3,1.24,2.73,34,0.89,118,91,0.763,22,9,7,15,39.5,10,6,2,2,38,34,6,1,4,0,37.3,0.27,4.3,0.11,199,593,33.6,825,199,46.3,40.3,270,78.1,59.4,319,37,11.6,24,0.63,14.8,66,11,13,487,182,27,37.4,12.82,4.79,0.11,0.3,0.1,9.1,8,14571,18205,80,283908,95780,194,534,36.3,10864,12450,87.3,3513,5221,67.3,49,56.9,-7.9,374,1224,268,74,1608,18205,16298,1907,557,40,2845,449,577,163,17,30,2,12893,2022,3290,5696,10419,678,846,274,14571,35,350,268,434,809,21.29,586,70,63,29,59,122,3.21,79,8,15,5,13,2,641,434,308,264,69,240,665,36.1,425,5904,1598,27.1,1882,2852,1170,580,111,1,469,388,801,7,22597,2030,6842,11707,5694,780,20759,440,704,62.5,473,21,15576,92859,52637,16985,14571,85.8,502,509,90,100,418,86,112,15,154,1.97,68,33,35,0.92,56.9,42.6,14.3,0.38,1,484,522,41,577,388,434,10,10,0,3387,425,443,49,22,9,7,2,1
Lyon,25,60.3,38,418,3420,70,54,5,10,55,3,1.84,1.42,3.26,1.71,3.13,72,64.6,72,1.89,1.89,3.79,1.7,3.59,47,1.24,146,107,0.712,21,9,8,10,26.3,5,5,0,0,38,47,5,2,3,3,40.8,0.26,-3.2,-0.08,172,383,44.9,903,184,30.9,32.7,262,39.7,40.4,282,17,6,19,0.5,15,70,5,10,665,244,48,36.7,17.5,6.42,0.1,0.27,0.1,-2,0.4,19060,22496,84.7,367137,116202,237,619,38.3,14289,15963,89.5,4534,5914,76.7,54,72,-18,496,1581,381,102,2072,22496,20720,1776,460,90,3182,609,687,226,30,17,9,17034,2526,2936,6599,13910,690,746,259,19060,86,313,422,450,1100,28.95,805,81,70,68,76,126,3.32,98,1,9,10,8,0,591,389,285,230,76,186,520,35.8,334,5866,1645,28,1791,2705,1370,551,143,4,408,358,726,6,26928,2102,7249,14387,7150,1122,25201,527,803,65.6,568,19,19749,113850,64918,21653,19060,88,515,460,90,100,418,85,108,19,158,1.89,70,47,23,0.61,72,42.6,29.4,0.77,2,446,476,95,687,358,389,9,4,4,3372,468,391,54.5,21,9,8,3,1
Marseille,24,55.2,38,418,3420,59,45,4,5,82,8,1.55,1.18,2.74,1.45,2.63,51.7,48,51.7,1.36,1.36,2.72,1.26,2.62,53,1.4,130,88,0.669,18,7,13,12,31.6,12,10,2,0,38,53,10,1,2,0,45,0.27,-7,-0.18,207,535,38.7,967,168,42.1,38.1,241,53.1,45.9,253,19,7.5,27,0.71,14.2,59,4,5,532,168,19,31.6,14,4.42,0.1,0.33,0.09,7.3,7,16031,19932,80.4,302991,104493,201,608,33.1,12277,13919,88.2,3553,5405,65.7,45,51.7,-6.7,386,1098,307,118,1665,19932,17990,1942,503,36,3249,496,833,224,18,32,8,13587,2532,3813,5554,12009,846,886,254,16031,35,379,275,492,804,21.16,569,105,39,46,45,99,2.61,68,8,6,15,2,0,728,444,340,300,88,244,755,32.3,511,6462,1860,28.8,2006,3079,1377,537,115,4,422,420,703,12,24253,2088,7500,12283,6025,876,22375,418,699,59.8,451,24,16421,89616,51009,18814,16031,85.2,524,427,90,100,418,85,110,17,156,1.61,60,52,8,0.21,51.7,45.5,6.2,0.16,1,506,459,55,833,420,444,2,11,0,3583,525,498,51.3,18,7,13,5,3
Monaco,42,49.9,38,418,3420,38,25,4,5,91,6,1,0.66,1.66,0.89,1.55,48.7,44.9,48.7,1.28,1.28,2.56,1.18,2.46,57,1.5,142,92,0.634,8,12,18,8,21.1,8,5,3,0,38,57,5,0,7,2,46.1,0.28,-8.9,-0.23,168,430,39.1,741,166,37.4,36.2,255,60,47.9,327,24,7.3,11,0.29,13.5,38,4,5,475,151,25,31.8,12.5,3.97,0.07,0.23,0.1,-10.7,-10.9,14093,17930,78.6,280928,97059,155,519,29.9,10380,12120,85.6,3558,5291,67.2,25,48.7,-23.7,329,1102,283,84,1830,17930,15936,1994,562,30,3060,537,756,189,36,29,11,11964,2618,3348,5146,10556,750,894,253,14093,51,371,299,494,721,18.97,511,68,54,49,39,57,1.5,37,3,5,6,6,0,732,453,374,273,85,234,742,31.5,508,6452,1749,27.1,2092,3006,1354,503,92,1,411,381,837,6,22236,1971,6860,11157,5758,785,20300,401,664,60.4,433,19,14877,87595,50093,16786,14093,84,500,422,90,100,418,84,102,21,163,0.95,38,57,-19,-0.5,48.7,48.2,0.5,0.01,1,536,514,56,756,381,453,5,8,2,3346,470,456,50.8,8,12,18,17,3
